,hspt_name,url,depth,text,date
0,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page0&sca=척추센터&page=1,1,척추 센터소개,200406
1,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page0&sca=척추센터&page=2,1,의료진 ,200406
2,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page0&sca=척추센터&page=3,1,전문적 치료질환,200406
4,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page0&sca=척추센터&page=6,1,비수술적치료,200406
5,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page0&sca=척추센터&page=5,1,첨단의료장비,200406
0,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=sitemap&filename=sitemap,1,사이트맵,200406
2,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_01_01,1,척추센터,200406
3,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_01_01,1,관절센터,200406
6,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic06&fileName=clinic06_05_01,1,종합검진센터,200406
7,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic08&fileName=clinic08_03_01,1,비뇨기과,200406
8,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=intro&filename=intro_02_01,1,의료진소개,200406
10,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=intro&filename=intro_05_001,1,주요의료장비,200406
11,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=intro&filename=intro_06_01,1,진료안내,200406
13,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_02_01,1,척추관협착증,200406
14,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_03_01,1,척추전방전위증,200406
16,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_04_01,1,척추압박골절,200406
17,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_05_06,1,비수술치료,200406
18,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_06_05,1,수술치료,200406
20,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_02_01,1,상지관절,200406
21,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_03_01,1,슬관절,200406
22,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_04_01,1,고관절,200406
23,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_05_03,1,발관절,200406
24,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic02&fileName=clinic02_06_01,1,관절치료방법,200406
26,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic04&fileName=clinic04_11_02,1,전립선암 하이푸,200406
27,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic04&fileName=clinic04_08_01,1,고주파 온열 암치료,200406
28,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic05&fileName=clinic05_09_01,1,면역암치료,200406
30,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic05&fileName=clinic05_11,1,레이노증후군,200406
31,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic05&fileName=clinic05_13,1,안면홍조,200406
32,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic05&fileName=clinic05_12,1,유전자검사,200406
33,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic06&fileName=clinic06_01_005,1,맞춤형종합검진센터,200406
34,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic06&fileName=clinic06_02_001,1,국민건강보험공단,200406
35,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic06&fileName=clinic06_06_01,1,일반채용,200406
39,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic08&fileName=clinic08_07_01,1,비뇨기질환,200406
40,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic08&fileName=clinic08_05_01,1,남성수술,200406
41,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=community&fileName=community_08,1,비급여 내역,200406
42,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=community&fileName=community_05,1,진단서발급,200406
43,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_05_05,1,물리치료,200406
44,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_05_02,1,디스크중화치료,200406
46,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_05_03,1,경막외신경성형술(RACZ),200406
47,강남베드로병원,http://www.goodspine.org/content/content.asp?FolderName=clinic01&fileName=clinic01_05_07,1,EECP혈액순환장애 치료요법,200406
0,예손병원,https://www.yesonhospital.com/page.php?pageIndex=110101102101,1,비수술척추,200406
1,강북연세병원,http://www.ysloves.com/template/etc/sitemap.php,1,사이트맵,200406
5,강북연세병원,http://www.ysloves.com/template/info/organization.php,1,조직도,200406
7,강북연세병원,http://www.ysloves.com/template/info/schedule.php,1,진료시간표,200406
8,강북연세병원,http://www.ysloves.com/template/info/info.php,1,의료진 소개,200406
10,강북연세병원,http://www.ysloves.com/template/info/equipment.php,1,의료장비 소개,200406
11,강북연세병원,http://www.ysloves.com/template/info/medical_guide.php,1,진료입퇴원 절차,200406
13,강북연세병원,http://www.ysloves.com/template/joint/artificial_intro.php,1,관절척추 클리닉,200406
14,강북연세병원,http://www.ysloves.com/template/joint/joint_blood.php,1,무수혈 인공관절 수술,200406
15,강북연세병원,http://www.ysloves.com/template/joint/joint_endoscope.php,1,관절내시경 클리닉,200406
16,강북연세병원,http://www.ysloves.com/template/joint/cartilage.php,1,연골재생 클리닉,200406
17,강북연세병원,http://www.ysloves.com/template/joint/sports.php,1,스포츠손상 클리닉,200406
18,강북연세병원,http://www.ysloves.com/template/joint/shock.php,1,체외충격파 클리닉,200406
19,강북연세병원,http://www.ysloves.com/template/joint/reoperation.php,1,재수술 클리닉,200406
20,강북연세병원,http://www.ysloves.com/template/joint/correction_intro.php,1,휜다리 교정 클리닉,200406
21,강북연세병원,http://www.ysloves.com/template/joint/spine_nonoperative.php,1,척추 비수술 클리닉,200406
22,강북연세병원,http://www.ysloves.com/template/joint/spine_operative.php,1,척추 수술 클리닉,200406
24,강북연세병원,http://www.ysloves.com/template/joint/internal_medicine.php,1,내과진료센터,200406
25,강북연세병원,http://www.ysloves.com/template/joint/internal_ivnt.php,1,정맥주사영양요법 클리닉,200406
26,강북연세병원,http://www.ysloves.com/template/disease/hand_check.php,1,관절척추 질환정보,200406
27,강북연세병원,http://www.ysloves.com/template/disease/joint_check.php,1,관절질환검사,200406
28,강북연세병원,http://www.ysloves.com/template/disease/knee_intro.php,1,무릎관절,200406
29,강북연세병원,http://www.ysloves.com/template/disease/shoulder_intro.php,1,어깨,200406
30,강북연세병원,http://www.ysloves.com/template/disease/foot_intro.php,1,족부관절질환,200406
31,강북연세병원,http://www.ysloves.com/template/disease/spine_intro.php,1,척추질환,200406
32,강북연세병원,http://www.ysloves.com/template/disease/hip_joint.php,1,고관절질환,200406
33,강북연세병원,http://www.ysloves.com/template/disease/knee_rheumatic.php,1,류마티스관절염,200406
34,강북연세병원,http://www.ysloves.com/template/checkup/checkup01.php,1,종합건강검진 센터,200406
35,강북연세병원,http://www.ysloves.com/template/checkup/checkup02.php,1,정밀건강검진,200406
36,강북연세병원,http://www.ysloves.com/template/checkup/checkup03.php,1,보험공단검진,200406
37,강북연세병원,http://www.ysloves.com/template/checkup/checkup04.php,1,문진표 및 기타서류발급,200406
38,강북연세병원,http://www.ysloves.com/template/checkup/checkup05.php,1,검사 전 유의사항,200406
40,강북연세병원,http://www.ysloves.com/template/service/counsel_intro.php,1,관절척추 간편상담,200406
41,강북연세병원,http://www.ysloves.com/template/service/diagnosis_joint.php,1,자가진단,200406
44,강북연세병원,http://www.ysloves.com/template/stretching/stretching_intro.php,1,관절사랑 스트레칭,200406
45,강북연세병원,http://www.ysloves.com/template/rehabilitation/rehabilitation_lifetip_embed_intro.php,1,생활속 Tip,200406
46,강북연세병원,http://www.ysloves.com/template/service/diagnosis_intro.php,1,자가진단,200406
47,강북연세병원,http://www.ysloves.com/template/etc/agreement.php,1,이용약관,200406
48,강북연세병원,http://www.ysloves.com/template/etc/policy.php,1,개인정보취급방침,200406
50,강북연세병원,http://www.ysloves.com/template/etc/non_pay_guide.php,1,비급여진료비이용안내,200406
51,강북연세병원,http://www.ysloves.com/template/etc/patient_rights.php,1,환자권리장전,200406
57,강북연세병원,http://www.ysloves.com/template/service/diagnosis_spine.php,1,연세사랑병원척추자가진단바로가기,200406
0,고도일병원,https://www.godoil.com/cure/cure01_spine01_01.php,1,치료내용,200406
1,고도일병원,https://www.godoil.com/cure/cure02_spine01.php,1,척추수술요법,200406
2,고도일병원,https://www.godoil.com/cure/cure03_joint01_01.php,1,관절비수술요법,200406
3,고도일병원,https://www.godoil.com/cure/cure04_joint01.php,1,관절수술요법,200406
6,고도일병원,https://www.godoil.com/cure/cure07_pain01.php,1,만성 및 난치성통증클리닉,200406
7,고도일병원,https://www.godoil.com/cure/cure03_joint02.php,1,체외충격파,200406
8,고도일병원,https://www.godoil.com/cure/cure03_joint03.php,1,족부클리닉,200406
2,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%9d%98%eb%a3%8c%ec%a7%84%ec%86%8c%ea%b0%9c/,1,의료진소개,200406
5,의료법인바른병원,http://www.barun.or.kr/seoul/%EC%A7%84%EB%A3%8C%EC%8B%9C%EA%B0%84%EC%95%88%EB%82%B4/,1,진료안내,200406
6,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%a7%84%eb%a3%8c%ec%8b%9c%ea%b0%84%ec%95%88%eb%82%b4/,1,진료시간안내,200406
7,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%9e%85%ec%9b%90-%ed%87%b4%ec%9b%90-%ec%95%88%eb%82%b4/,1,입원 ,200406
8,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%a6%9d%eb%aa%85%ec%84%9c%eb%b0%9c%ea%b8%89%ec%95%88%eb%82%b4/,1,증명서발급안내,200406
11,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/,1,척추센터,200406
12,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ec%b2%99%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경척추수술,200406
13,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%eb%a0%88%ec%9d%b4%ec%a0%80%eb%94%94%ec%8a%a4%ed%81%ac%ec%b9%98%eb%a3%8c%ec%88%a0/,1,내시경레이저디스크치료술,200406
14,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ea%b2%bd%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경경추수술,200406
15,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ed%9d%89%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경흉추수술,200406
16,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%aa%a9%eb%94%94%ec%8a%a4%ed%81%ac/,1,목디스크,200406
17,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ea%b2%bd%ec%b6%94%ea%b4%80%ed%98%91%ec%b0%a9%ec%a6%9d/,1,경추관협착증,200406
19,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ed%97%88%eb%a6%ac%ed%81%b4%eb%a6%ac%eb%8b%89-%ed%97%88%eb%a6%ac%eb%94%94%ec%8a%a4%ed%81%ac/,1,허리디스크,200406
20,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ea%b4%80%ed%98%91%ec%b0%a9%ec%a6%9d/,1,척추관협착증,200406
21,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ec%95%95%eb%b0%95%ea%b3%a8%ec%a0%88/,1,척추압박골절,200406
22,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ec%a0%84%eb%b0%a9%ec%a0%84%ec%9c%84%ec%a6%9d/,1,척추전방전위증,200406
23,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ea%b4%80%ec%a0%88%ec%97%bc/,1,척추관절염,200406
24,의료법인바른병원,http://www.barun.or.kr/seoul/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ed%9d%89%ec%b6%94%ed%99%a9%ec%83%89%ec%9d%b8%eb%8c%80%ea%b3%a8%ed%99%94%ec%a6%9d/,1,흉추황색인대골화증,200406
25,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/,1,관절센터,200406
29,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ea%b2%ac%ea%b4%80%ec%a0%88%eb%b6%88%ec%95%88%ec%a0%95%ec%84%b1%ec%9e%ac%eb%b0%9c%ec%84%b1%ed%83%88%ea%b5%ac/,1,견관절재발성탈구,200406
30,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ec%96%b4%ea%b9%a8%ec%b6%a9%eb%8f%8c%ec%a6%9d%ed%9b%84%ea%b5%b0/,1,어깨충돌증후군,200406
31,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ec%86%90%eb%aa%a9%ed%84%b0%eb%84%90%ec%a6%9d%ed%9b%84%ea%b5%b0/,1,손목터널증후군,200406
33,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%b0%a9%ec%95%84%ec%87%a0%ec%86%90%ea%b0%80%eb%9d%bd/,1,방아쇠손가락,200406
34,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ed%87%b4%ed%96%89%ec%84%b1%ea%b4%80%ec%a0%88%ec%97%bc/,1,퇴행성관절염,200406
35,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%b0%98%ec%9b%94%ec%83%81%ec%97%b0%ea%b3%a8%ed%8c%8c%ec%97%b4/,1,반월상연골파열,200406
37,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%a5%98%eb%a7%88%ed%8b%b0%ec%8a%a4%ea%b4%80%ec%a0%88%ec%97%bc/,1,류마티스관절염,200406
38,의료법인바른병원,http://www.barun.or.kr/seoul/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%ac%b4%ec%a7%80%ec%99%b8%eb%b0%98%ec%a6%9d/,1,무지외반증,200406
41,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/,1,비수술재활센터,200406
42,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%ec%8b%a0%ea%b2%bd%ec%b0%a8%eb%8b%a8%ec%88%a0/,1,신경가지치료술,200406
43,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%ec%b2%b4%ec%99%b8%ec%b6%a9%ea%b2%a9%ed%8c%8c%ec%b9%98%eb%a3%8c/,1,체외충격파치료,200406
44,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%eb%8f%84%ec%88%98%ec%b9%98%eb%a3%8c/,1,도수치료,200406
46,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%82%b4%ea%b3%bc/%ec%8b%ac%ed%98%88%ea%b4%80%ea%b3%84%ec%a7%88%ed%99%98/,1,고혈압,200406
48,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%82%b4%ea%b3%bc/%eb%b6%80%ec%a0%95%eb%a7%a5/,1,부정맥,200406
51,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%82%b4%ea%b3%bc/%ea%b0%91%ec%83%81%ec%84%a0%ea%b8%b0%eb%8a%a5%ec%9d%b4%ec%83%81/,1,갑상선기능이상,200406
56,의료법인바른병원,http://www.barun.or.kr/seoul/%eb%82%b4%ea%b3%bc/%ec%a7%80%eb%b0%a9%ea%b0%84/,1,지방간,200406
65,의료법인바른병원,http://www.barun.or.kr/seoul/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EC%8B%A0%EA%B2%BD%EC%B0%A8%EB%8B%A8%EC%88%A0/,1,신경가지치료술,200406
66,의료법인바른병원,http://www.barun.or.kr/seoul/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EC%B2%B4%EC%99%B8%EC%B6%A9%EA%B2%A9%ED%8C%8C%EC%B9%98%EB%A3%8C/,1,체외충격파치료,200406
67,의료법인바른병원,http://www.barun.or.kr/seoul/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EB%8F%84%EC%88%98%EC%B9%98%EB%A3%8C/,1,도수치료,200406
68,의료법인바른병원,http://www.barun.or.kr/seoul/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%B7%A8%EA%B8%89-%EB%B0%A9%EC%B9%A8/,1,개인정보취급방침,200406
69,의료법인바른병원,http://www.barun.or.kr/seoul/%EB%B0%94%EB%A5%B8%EB%B3%91%EC%9B%90-%EC%9D%B4%EC%9A%A9%EC%95%BD%EA%B4%80/,1,이용약관,200406
70,의료법인바른병원,http://www.barun.or.kr/seoul/%ED%99%98%EC%9E%90%EC%9D%98-%EA%B6%8C%EB%A6%AC%EC%99%80-%EC%9D%98%EB%AC%B4/,1,환자의권리와책임,200406
71,의료법인바른병원,http://www.barun.or.kr/seoul/비급여안내/,1,비급여안내,200406
2,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%9d%98%eb%a3%8c%ec%a7%84%ec%86%8c%ea%b0%9c/,1,의료진소개,200406
5,의료법인바른병원,http://www.barun.or.kr/jinju/%EC%A7%84%EB%A3%8C%EC%8B%9C%EA%B0%84%EC%95%88%EB%82%B4/,1,진료안내,200406
6,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%a7%84%eb%a3%8c%ec%8b%9c%ea%b0%84%ec%95%88%eb%82%b4/,1,진료시간안내,200406
7,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%9e%85%ec%9b%90-%ed%87%b4%ec%9b%90-%ec%95%88%eb%82%b4/,1,입원 ,200406
