,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
71,안산21세기병원,진료확인서,,,,,1000,0,0,,,,,
72,안산21세기병원,진료비상세내역 요청-보험회사(10장),,,,,10000,0,0,,,,,
73,안산21세기병원,진료비상세내역 요청-보험회사 10장이후 장당,,,,,1000,0,0,,,,,
74,안산21세기병원,소견조회 등 회신,,,,,10000,0,0,,,,,
75,안산21세기병원,수술확인서(사본),,,,,1000,0,0,,,,,
76,안산21세기병원,후유장애진단서,,,,,100000,0,0,,,,,
77,안산21세기병원,후유장애진단서-사본,,,,,1000,0,0,,,,,
78,안산21세기병원,근로능력평가용진단서,,,,,10000,0,0,,,,,
79,안산21세기병원,일반진단서(부본),,,,,1000,0,0,,,,,
80,안산21세기병원,일반진단서,,,,,10000,0,20000,,,,,
81,안산21세기병원,PRODISC-L-SM,,,,,7500000,0,0,BF0005AT,,,,
82,안산21세기병원,진료기록부 사본 1-5매(1장당),,,,,1000,0,0,,,,,
83,안산21세기병원,영문 소견서,,,,,20000,0,0,,,,,
84,안산21세기병원,영문진단서,,,,,20000,0,0,,,,,
85,안산21세기병원,영문진단서-사본,,,,,1000,0,0,,,,,
86,안산21세기병원,장해진단서 부본,,,,,50000,0,0,,,,,
87,안산21세기병원,진료확인서(부본)-보험회사제출용,,,,,1000,0,0,,,,,
88,안산21세기병원,"일반진단서(보험사서식,장애진단표기시)",,,,,50000,0,0,,,,,
89,안산21세기병원,일반구급차 기본요금 -10km이내,,,,,30000,0,0,,,,,
90,안산21세기병원,일반구급차 기본요금 -10km초과 1km당 추가,,,,,1000,0,0,,,,,
91,안산21세기병원,Discocerv-SM(최대2 level 인정),,,,,5500000,0,0,BF0001DB,,,,
92,안산21세기병원,Loop Fixing-SM,,,,,1320000,0,0,BF0001IA,,,,
93,안산21세기병원,PRODISC-C -SM(최대2 level 인정),,,,,5500000,0,0,BF0004AT,,,,
94,안산21세기병원,Baguera- C -GS,,,,,5500000,0,0,BF0003GZ,,,,
95,안산21세기병원,Prolotheraphy(P)-사지관절,,,,,100000,0,0,MY142,,,,
96,안산21세기병원,Xgen Graft 1cc-H-one,,,,,650000,0,0,BC0105ED,,,,
97,안산21세기병원,Xgen Graft 3cc -H-one,,,,,1400000,0,0,BC0105ED,,,,
98,안산21세기병원,플로실-DS 메드텍,,,,,750000,0,0,646601400,,,,
99,안산21세기병원,Intraspine-SM,,,,,3800000,0,0,BF0401WQ,,,,
100,안산21세기병원,BMAC 2-미라,,,,,3000000,0,0,BL6051UM,,,,
101,안산21세기병원,Hylofast- 미라,,,,,2000000,0,0,BL6052UM,,,,
102,안산21세기병원,도수운동치료(2부위),이학요법료,,,,70000,0,0,MX122,,,,
103,안산21세기병원,전기수술기용 전극KJ400.KJ401.KJ402.KJ403-SM,,,,,1600000,0,0,BF0201OB,,,,
104,안산21세기병원,Osteosparx C 3cc (DBM)-태산,,,,,1500000,0,0,BC0103IE,,,,
105,안산21세기병원,Bio Eden Peek Cage III-한시적,,,,,400000,0,0,한시적,,,,
106,안산21세기병원,Hibarry-유착방지제,,,,,900000,0,0,BF0101VT,,,,
107,안산21세기병원,Eden Fuse DBM 3cc-케이텍,,,,,1500000,0,0,BC0107ED,,,,
108,안산21세기병원,Needleview CH-SM,,,,,2800000,0,0,BJ4803XU,,,,
109,안산21세기병원,Dermabond,창상보합용액상접착제,,,,120000,0,0,BB3004EE,,,,
110,안산21세기병원,젠타큐(GENTA Q),,,,,550000,0,0,BM5302VT,,,,
111,안산21세기병원,Demios 2.5cc- DBM,,,,,1500000,0,0,BC0101KJ,,,,
112,안산21세기병원,Pd-An(KJ401)-SM,,,,,1600000,0,0,BF0201OB,,,,
113,안산21세기병원,Eden Spinal Fixation System II Rod,,,,,150000,0,0,한시적,,,,
114,안산21세기병원,Bio BMP2 1cc-심플메드,,,,,1600000,0,0,BC0301BU,,,,
115,안산21세기병원,Osteosparx C 1cc (DBM)-태산,,,,,700000,0,0,BC0103IE,,,,
116,안산21세기병원,환의(상하),,,,,16500,0,0,비급여,,,,
117,안산21세기병원,Diced Mega Fill - ES,,,,,200000,0,0,BTT01022,,,,
118,안산21세기병원,Demios 1cc- DBM,,,,,700000,0,0,BC0101KJ,,,,
119,안산21세기병원,Cartifill - 연골조직수복용(이건메디칼),,,,,2500000,0,0,BM2621RA,,,,
120,안산21세기병원,INION S-1 Plate(새움메디텍),,,,,1100000,0,0,BF0701BP,,,,
121,안산21세기병원,Eden Spinal Fixation System II Screw,,,,,500000,0,0,한시적,,,,
122,안산21세기병원,Dermabond PRINEO,창상보합용액상접착제,,,,250000,0,0,BB3006EE,,,,
123,안산21세기병원,INION S-1 Screw(새움메디텍),,,,,600000,0,0,BF0801BP,,,,
124,안산21세기병원,Sure Fuse DBM 3cc,,,,,1500000,0,0,BC0103ED,,,,
125,안산21세기병원,Allocover Had-나노테크,,,,,2100000,0,0,BTS01114,,,,
126,안산21세기병원,Spinaut-SM,,,,,600000,0,0,BJ4801UN,,,,
127,안산21세기병원,Navicath Steerable Catheter,,,,,700000,0,0,BJ4801ZO,,,,
128,안산21세기병원,Fora-B-H-one,,,,,1400000,0,0,BJ4805RA,,,,
129,안산21세기병원,Cervical-St .Cox -SM,,,,,600000,0,0,BJ4802RA,,,,
130,안산21세기병원,소변기(남성용),,,,,5000,0,0,비급여,,,,
131,안산21세기병원,대변기(PVC),,,,,5000,0,0,비급여,,,,
132,안산21세기병원,Zetuvit E (15*20),,,,,8500,0,0,BM5003JK,,,,
133,안산21세기병원,Secuex,,,,,1500,0,0,BM5001GA,,,,
134,안산21세기병원,소프트칼라(Soft Collar),,,,,15000,0,0,20242,,,,
135,안산21세기병원,팔걸이(소아),,,,,3000,0,0,비급여,,,,
136,안산21세기병원,팔걸이(성인),,,,,5000,0,0,VM061,,,,
137,안산21세기병원,팔자 붕대 -보조기,,,,,20000,0,0,VM062,,,,
138,안산21세기병원,벨포밴드,,,,,35000,0,0,VM061,,,,
139,안산21세기병원,케어픽스-S,,,,,150000,0,0,BC1201NR,,,,
140,안산21세기병원,hot pack(대)-환자 갖고 감,,,,,25000,0,0,비급여,,,,
141,안산21세기병원,Ice Bag -환자 갖고 감,,,,,30000,0,0,비급여,,,,
142,안산21세기병원,filter syringe -심플메드,,,,,1000,0,0,BM1304VH,,,,
143,안산21세기병원,LMA Supreme -마취과,,,,,100000,0,0,BK4201QL,,,,
144,안산21세기병원,CEB ldeal Bandage(10cm*5m),,,,,50000,0,0,BK7101IK,,,,
145,안산21세기병원,New Opsite post -op 10*20cm,,,,,7500,0,0,BM5013CD,,,,
146,안산21세기병원,New Opsite post -op 10*25cm,,,,,7500,0,0,BM5013CD,,,,
147,안산21세기병원,New Opsite post -op 5*6.5cm,,,,,2500,0,0,BM5013CD,,,,
148,안산21세기병원,New Opsite post -op 8.5*9.5cm,,,,,4500,0,0,BM5013CD,,,,
149,안산21세기병원,New Opsite post -op 8.5*15.5cm,,,,,7500,0,0,BM5013CD,,,,
150,안산21세기병원,SUPERPORE (5*7),,,,,1000,0,0,BM5007BL,,,,
151,안산21세기병원,SUPERPORE (6*9),,,,,3000,0,0,BM5001BL,,,,
152,안산21세기병원,SUPERPORE (9*12),,,,,3500,0,0,BM5003BL,,,,
153,안산21세기병원,SUPERPORE (9*15),,,,,4000,0,0,BM5004BL,,,,
154,안산21세기병원,SUPERPORE(9*20),,,,,5000,0,0,BM5005BL,,,,
155,안산21세기병원,SUPERPORE(9*25),,,,,6000,0,0,BM5006BL,,,,
156,안산21세기병원,SUPERPORE (9*30),,,,,8000,0,0,BM5008BL,,,,
157,안산21세기병원,SUPERPORE (9*35),,,,,9000,0,0,BM5009BL,,,,
158,안산21세기병원,SUPERPORE (9*9),,,,,3000,0,0,BM5002BL,,,,
159,안산21세기병원,체내형범용 프로브,,,,,100000,0,0,BL9001BY,,,,
160,안산21세기병원,Dressing Kit,,,,,2000,0,0,BM5101WI,,,,
161,안산21세기병원,NAFIX PLUS IV,,,,,6000,0,0,BJ1002PL,,,,
162,안산21세기병원,NAFIX Foly Guard(전규격),,,,,10000,0,0,BJ1004PL,,,,
163,안산21세기병원,Colar Cast Shoes,,,,,12000,0,0,VM070,,,,
164,안산21세기병원,Setect Pad (10*10),,,,,8000,0,0,BM5026HF,,,,
165,안산21세기병원,Setect Pad (10*20),,,,,12000,0,0,BM5026HF,,,,
166,안산21세기병원,Smart H.C band(compression band),,,,,200000,0,0,BK7101WS,,,,
167,안산21세기병원,3M SOFT CLOTH TAPE(10*10),,,,,3000,0,0,BM5101LX,,,,
168,안산21세기병원,3M SOFT CLOTH TAPE (15*10),,,,,6000,0,0,BM5101LX,,,,
169,안산21세기병원,Silicone tape(E-tube 고정용),,,,,25000,0,0,BM2001LG,,,,
170,안산21세기병원,wrist brace,,,,,30000,0,0,BC1211UZ,,,,
171,안산21세기병원,Thumb+ wrist Brace,,,,,50000,0,0,BC1208RE,,,,
172,안산21세기병원,Thumb Brace,,,,,40000,0,0,BC1213UZ,,,,
173,안산21세기병원,EZ Rap Brace,,,,,100000,0,0,BC1215HT,,,,
174,안산21세기병원,knee brace,,,,,50000,0,0,보조기,,,,
175,안산21세기병원,knee MCL brace,,,,,200000,0,0,BC1002SI,,,,
176,안산21세기병원,immobilize knee-splint (무릎 고정),,,,,200000,0,0,BC1010PR,,,,
177,안산21세기병원,ankle brace,,,,,30000,0,0,BC1212UZ,,,,
178,안산21세기병원,"등, 허리, 엉치뼈보조기(Iso식 jacket)",,,,,300000,0,0,보조기,,,,
179,안산21세기병원,philadelpia brace,,,,,70000,0,0,20244,,,,
180,안산21세기병원,카티젤8.5g (금청),,,,,10000,0,0,684900011,,,,
181,안산21세기병원,Steri-Strip(3M)-1장,,,,,3000,0,0,BM5003EM,,,,
182,안산21세기병원,Top Probe,,,,,100000,0,0,BL9001WG,,,,
183,안산21세기병원,Silicone tape roll (1cut),,,,,5000,0,0,BM2001LG,,,,
184,안산21세기병원,X-LITE(open finger cast),,,,,15000,0,0,BM2001TM,,,,
185,안산21세기병원,제일콜레칼시페롤주,,,,,40000,0,0,645404681,,,,
186,안산21세기병원,2인실 실료차,상급병실료차액,,,,80000,0,0,,,,,
187,안산21세기병원,3인실 실료차,상급병실료차액,,,,40000,0,0,,,,,
188,안산21세기병원,혈소판 응집능검사-TRAP,검체검사료,,,,50000,0,0,BZ078,,,,
189,안산21세기병원,TBPE 정성-마약검사,검체검사료,,,,10000,0,0,,,,,
190,안산21세기병원,인플루엔자  A.B 바이러스검사(현장검사),검체검사료,,,,30000,0,0,CZ394,,,,
191,안산21세기병원,HCG정성(본인)-비급여,검체검사료,,,,6000,0,0,,,,,
192,안산21세기병원,TSH stimulating AB***비급여,검체검사료,,,,85000,0,0,CZ213,,,,
193,안산21세기병원,항CCP항체,검체검사료,,,,50000,0,0,,,,,
194,안산21세기병원,Glycoalbumin(GA),검체검사료,,,,25000,0,0,CZ241,,,,
195,안산21세기병원,병리조직(Block)-환자갖고감,검체검사료,,,,36400,0,0,C5916,,,,
196,안산21세기병원,Cytology slide 대여,검체검사료,,,,36400,0,0,C5916,,,,
197,안산21세기병원,조직 Slide(Stained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
198,안산21세기병원,조직 Slide(Unstained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
199,안산21세기병원,동작분석 역동 근전도(Dynamic EMG),기능검사료,,,,100000,0,0,EZ773,,,,
200,안산21세기병원,통증 역치검사,기능검사료,,,,100000,0,0,FY884,,,,
201,안산21세기병원,동적 족저압측정,기능검사료,,,,100000,0,0,EZ777,,,,
202,안산21세기병원,DITI (전신),기능검사료,,,,400000,0,0,EZ776,,,,
203,안산21세기병원,DITI -Cervical,기능검사료,,,,200000,0,0,EZ777,,,,
204,안산21세기병원,DITI -Lumbar,기능검사료,,,,200000,0,0,EZ778,,,,
205,안산21세기병원,Post op DITI -Lumbar,기능검사료,,,,200000,0,0,EZ779,,,,
206,안산21세기병원,Post Op DITI -Cervical,기능검사료,,,,200000,0,0,EZ780,,,,
207,안산21세기병원,Pulse Wave Velocity(맥파전달 속도 검사),기능검사료,,,,100000,0,0,EZ868,,,,
208,안산21세기병원,수면내시경-위+대장,진정내시경 환자관리표,,,,100000,0,0,,,,,
209,안산21세기병원,수면내시경(위)-비급여,진정내시경 환자관리표,,,,50000,0,0,,,,,
210,안산21세기병원,수면내시경-대장,진정내시경 환자관리표,,,,70000,0,0,,,,,
211,안산21세기병원,Ultrasonography-One Point 단순초음파(Ⅰ),초음파검사료,,,,50000,0,0,EB401,,,,
212,안산21세기병원,Ultrasonography-Simple 단순초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB402,,,,
213,안산21세기병원,Ultrasonography-경부 초음파(갑상선·부갑상선),초음파검사료,,,,90000,0,0,EB414,,,,
214,안산21세기병원,Ultrasonography-(f/u) 제한적 경부초음파,초음파검사료,,,,90000,0,0,EB414001,,,,
215,안산21세기병원,"Ultrasonography-경부 초음파(갑상선,부갑상선 제외)",초음파검사료,,,,90000,0,0,EB415,,,,
216,안산21세기병원,Ultrasonography-흉부초음파(유방·액와부 제외),초음파검사료,,,,100000,0,0,EB422,,,,
217,안산21세기병원,Echocardiography-심장 초음파(일반),초음파검사료,,,,170000,0,0,EB432,,,,
218,안산21세기병원,Ultrasonography-복부(간·담낭·담도·비장·췌장),초음파검사료,,,,100000,0,0,EB441,,,,
219,안산21세기병원,Ultrasono-(f/u) 제한적 복부 초음파,초음파검사료,,,,100000,0,0,EB441001,,,,
220,안산21세기병원,Ultrasonography-복부초음파(충수),초음파검사료,,,,100000,0,0,EB443,,,,
221,안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신·방광),초음파검사료,,,,100000,0,0,EB448,,,,
222,안산21세기병원,Ultrasonography-(f/u) 제한적 비뇨기계 초음파,초음파검사료,,,,100000,0,0,EB448001,,,,
223,안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신),초음파검사료,,,,100000,0,0,EB449,,,,
224,안산21세기병원,Ultrasonography-비뇨기계 초음파(방광),초음파검사료,,,,100000,0,0,EB450,,,,
225,안산21세기병원,Ultrasonography-관절 초음파-손가락(편측),초음파검사료,,,,90000,0,0,EB461,,,,
226,안산21세기병원,Ultrasonography-관절 초음파-발가락(편측),초음파검사료,,,,90000,0,0,EB462,,,,
227,안산21세기병원,Ultrasonography-주관절 초음파(편측),초음파검사료,,,,90000,0,0,EB463,,,,
228,안산21세기병원,Ultrasonography-슬관절 초음파(편측),초음파검사료,,,,90000,0,0,EB464,,,,
229,안산21세기병원,Ultrasonography-고관절 초음파(편측),초음파검사료,,,,90000,0,0,EB465,,,,
230,안산21세기병원,Ultrasonography-견관절 초음파(편측),초음파검사료,,,,90000,0,0,EB466,,,,
231,안산21세기병원,Ultrasonography-손목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB467,,,,
232,안산21세기병원,Ultrasonography-발목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB468,,,,
233,안산21세기병원,Ultrasonography-연부조직 초음파,초음파검사료,,,,50000,0,0,EB470,,,,
234,안산21세기병원,trans cranial doppler(TCD)-Brain + Arm,초음파검사료,,,,300000,0,0,EB481,,,,
235,안산21세기병원,trans cranial doppler(TCD)-Brain+ Leg,초음파검사료,,,,300000,0,0,EB481,,,,
236,안산21세기병원,Ultrasonography-경동맥(Carotid) 초음파,초음파검사료,,,,170000,0,0,EB482,,,,
237,안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (양측),초음파검사료,,,,200000,0,0,EB489,,,,
238,안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (편측),초음파검사료,,,,140000,0,0,EB489,,,,
239,안산21세기병원,Ultrasonography-유도초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB562,,,,
240,안산21세기병원,Ultrasonography-수술/마취 초음파,초음파검사료,,,,100000,0,0,EZ985,,,,
241,안산21세기병원,MRI Brain,자기공명영상진단료,,,,450000,0,0,HE101,,,,
242,안산21세기병원,MRI C-Spine,자기공명영상진단료,,,,430000,300000,430000,HE109,,,,
243,안산21세기병원,MRI T-Spine,자기공명영상진단료,,,,430000,300000,430000,HE110,,,,
244,안산21세기병원,MRI L-Spine,자기공명영상진단료,,,,430000,300000,430000,HE111,,,,
245,안산21세기병원,MRI Whole Spine,자기공명영상진단료,,,,900000,0,0,비급여,,,,
246,안산21세기병원,MRI Shoulder,자기공명영상진단료,,,,430000,430000,600000,HE115,,,,
247,안산21세기병원,MRI Elbow,자기공명영상진단료,,,,430000,430000,600000,HE116,,,,
248,안산21세기병원,MRI Wrist & Hand,자기공명영상진단료,,,,430000,430000,600000,HE117,,,,
249,안산21세기병원,MRI Hip,자기공명영상진단료,,,,430000,430000,600000,HE118,,Both+(60만원),,
250,안산21세기병원,MRI Knee,자기공명영상진단료,,,,430000,430000,600000,HE120,,,,
251,안산21세기병원,MRI Ankle & Foot,자기공명영상진단료,,,,430000,430000,600000,HE121,,,,
252,안산21세기병원,MRI Long Bone Upper Extremity,자기공명영상진단료,,,,430000,430000,600000,HE122,,,,
253,안산21세기병원,MRI Long Bone Lower Extremity,자기공명영상진단료,,,,430000,430000,600000,HE123,,,,
254,안산21세기병원,MRI Abdomen,자기공명영상진단료,,,,450000,0,0,HE127,,,,
255,안산21세기병원,MRI Pelvic,자기공명영상진단료,,,,430000,430000,430000,HE128,,,,
256,안산21세기병원,MRI Brain 조영촬영,자기공명영상진단료,,,,550000,0,0,HE201,,,조영제포함,
257,안산21세기병원,Blue DBM Wedge,,,,,1850000,0,0,BC0104QT,,,,
258,안산21세기병원,삼진타우로린주사2% 250ml,,,,,120000,0,0,647801080,,,,
259,안산21세기병원,FELIX-L PLIF CAGE,,,,,400000,0,0,felex-l,,,,
260,안산21세기병원,MRI 흉 & 복부 조영촬영,자기공명영상진단료,,,,570000,450000,570000,HE227,,,,
261,안산21세기병원,MRI Pelvic 조영촬영,자기공명영상진단료,,,,530000,0,0,HE228,,,조영제포함,
262,안산21세기병원,Brain MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE101001,,,,
263,안산21세기병원,Brain MRA 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE135001,,,,
264,안산21세기병원,Shoulder MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE115001,,,,
265,안산21세기병원,Knee MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE120001,,,,
266,안산21세기병원,Foot MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE121001,,,,
267,안산21세기병원,MRI 외부검사판독,자기공명영상진단료,,,,50000,0,0,비급여,,,,
268,안산21세기병원,도수치료(교정)-1일당,이학요법료,,,,80000,0,0,MX122,,,,
269,안산21세기병원,U/S-TCD(Leg),초음파검사료,,,,150000,0,0,EB487,,,,
270,안산21세기병원,유밴드(전규격)-성우,,,,,40000,0,0,bc1200it,,,,
271,안산21세기병원,채용검진 (B형간염포함),검진,,,,40000,0,0,AA300,,,,
272,안산21세기병원,비침습적 무통증 신호요법,이학요법료,,,,100000,0,0,MZ012,,,,
273,안산21세기병원,도수치료(입원)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
274,안산21세기병원,도수치료(외래)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
275,안산21세기병원,도수운동치료(1부위),이학요법료,,,,35000,0,0,MX122,,,,
276,안산21세기병원,U/S-TCD(Arm),초음파검사료,,,,150000,0,0,EB484,,,,
277,안산21세기병원,Multi-Fix Easy Band(전규격),,,,,40000,0,0,BK7103AS,,,,
278,안산21세기병원,자기유래배양피부이식술,처치 및 수술료,,,,2250000,0,0,SZ032,,,,
279,안산21세기병원,C-PEN,처치 및 수술료,,,,1600000,1500000,1600000,SZ634,,KMEC+Cervical+St+Cox,,재료대포함
280,안산21세기병원,L-PEN,처치 및 수술료,,,,1500000,0,0,SZ634,,Spinaut,,재료대포함
281,안산21세기병원,C-IDET (1level),처치 및 수술료,,,,1250000,0,0,SZ083,,,,
282,안산21세기병원,C-IDET (2level),처치 및 수술료,,,,1750000,0,0,SZ083,,,,
283,안산21세기병원,T-IDET,처치 및 수술료,,,,1250000,0,0,SZ083,,,,
284,안산21세기병원,L-IDET (1level),처치 및 수술료,,,,2850000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
285,안산21세기병원,L-IDET (2level),처치 및 수술료,,,,3600000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
286,안산21세기병원,L-IDET (3level),처치 및 수술료,,,,4100000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
287,안산21세기병원,경피적풍선확장 경막외강 신경성형,처치 및 수술료,,,,2500000,0,0,SZ641,,Fora-B,,재료대포함
288,안산21세기병원,Prolotheraphy(P)-사지관절,처치 및 수술료,,,,100000,0,0,MY142,,,,
289,안산21세기병원,EEN,처치 및 수술료,,,,3800000,0,0,SZ631,,Needleview+CH-SM,,재료대포함
