,Unnamed: 0,hspt_name,url,depth,text,date
33,2664.0,평택21세기병원,http://www.pyeongtaek21.com/page/1_7.php,1,평택21세기병원/비급여공지,200320
34,2783.0,더열린병원,http://www.theopen-daegu.co.kr/doc/m_info4.php,1,더열린병원/비급여공지,200320
35,2872.0,힘내라병원,https://www.himnaera.co.kr/info/info06.html,1,힘내라병원/비급여 진료비 고지,200320
36,2888.0,한미병원,http://www.hanmihospital.com/index.php?mid=certificate,1,한미병원/증명서 발급/비급여 안내 ,200320
37,2956.0,서울제이에스병원,http://www.seouljs.co.kr/default/info/sub_4.php,1,서울제이에스병원/비급여안내,200320
38,3088.0,평촌우리병원,https://www.woorijoint.com/begupyeo.php,1,평촌우리병원/비급여진료비안내,200320
39,3098.0,글로벌튼튼병원,http://www.djtntn.com/sub/sub2/sub_2_3.php,1,글로벌튼튼병원/비급여안내,200320
40,3248.0,광명 새움병원,http://www.gmsaeum.com/bbs/board.php?bo_table=s0205,1,광명 새움병원/비급여항목리스트,200320
41,3273.0,사회복지법인 여수애양병원,http://www.wlc.or.kr/content/content.asp?FolderName=clinic&filename=treat_info,1,사회복지법인 여수애양병원/비급여내역,200320
42,3308.0,연세나무병원,http://www.yonseinamu.net/guide/guide_04.php,1,연세나무병원/비급여 안내,200320
43,3389.0,척시원병원,http://www.conehs.co.kr/PayBoard/PayBoard.asp,1,척시원병원/비급여수가안내,200320
44,3482.0,광주새우리병원,http://www.saewoori.com/sub03/sub0306-1.php,1,광주새우리병원/비급여수가안내,200320
45,3559.0,우리병원,https://www.swoori.com/default/customer/sub8.php,1,우리병원/비급여파일,200320
46,3586.0,바른마디병원,http://www.barunjoint.com/information/index.php,1,바른마디병원/비급여안내,200320
47,3684.0,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03,1,더드림병원/비급여안내,200320
48,3725.0,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06,1,안산튼튼병원/비급여 안내,200320
49,3827.0,여수백병원,http://www.100hosp.co.kr/customer/price11.html?dep1=6&dep2=6-6,1,여수백병원/비급여고지,200320
50,3840.0,여수백병원,http://www.100hosp.co.kr/customer/price11.html?dep1=6&dep2=6-7,1,여수백병원/비급여고지,200320
51,4063.0,수성한미병원,http://www.hanmih.com/non_pay.php,1,수성한미병원/비급여목록표,200320
52,4137.0,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=01,1,서울나우병원/비급여 진료비 안내,200320
53,4255.0,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html,1,(本)본브릿지병원/비급여수가목록,200320
54,4330.0,박진영병원,http://www.jyphospital.com/member/nonpay.html,1,박진영병원/비급여안내,200320
55,4351.0,보광병원,http://www.bkhosp.co.kr/bbs/guide_4.php,1,보광병원/제증명/비급여고지,200320
56,4379.0,새나래병원,http://www.starhosp.co.kr/bbs/board.php?bo_table=nonpayment,1,새나래병원/비급여고지,200320
57,4408.0,하이병원,http://www.hihospital.kr/bbs/board.php?bo_table=uninsured,1,하이병원/비급여 안내,200320
58,4431.0,하이병원,http://www.hihospital.kr/content/?module=menu2.sub5,1,하이병원/비급여 안내,200320
59,4456.0,서울바른세상병원,http://seoul.barunsesang.co.kr/index.php?idx=c5d12fb463a5ed/c5d143e385870a,1,서울바른세상병원/비급여 안내,200320
60,4639.0,서울바른세상병원,http://seoul.barunsesang.co.kr/?idx=c5d12fb463a5ed/c5d143e385870a/c5da3c612a5afe,1,서울바른세상병원/비급여진료안내,200320
61,4650.0,고든병원,http://m.godeun.co.kr/content/content.asp?FolderName=sub02&filename=sub02_04,1,고든병원/비급여진료안내,200320
62,4807.0,대전센텀병원,http://www.djcentum.com/sub05/view/id/21,1,"대전센텀병원/
공지사항
비급여 진료비 고지
의료법 제45조 및 동법 시행규칙 제42조 2에 의거...
2018-11-15
",200320
63,4821.0,세우리병원,http://www.sewoori.net/web/info/info_pay.html,1,세우리병원/ 비급여수가 안내,200320
64,4915.0,의료법인 백천의료재단 바로본병원,http://barobone.kr/06_customer/customer04.html,1,의료법인 백천의료재단 바로본병원/비급여고시,200320
65,5029.0,연세한강병원,http://www.healthjoint.co.kr/index.php/html/14,1,연세한강병원/비급여안내,200320
66,5086.0,허리편한 병원,http://www.good-spine.co.kr/?page_id=13189,1,허리편한 병원/비급여안내,200320
67,5108.0,메드렉스병원,http://www.medrex.kr/hospital/payment.php,1,메드렉스병원/비급여안내,200320
68,5204.0,천안우리병원,http://www.spinewoori.com/bbs/board.php?bo_table=nopay,1,천안우리병원/비급여항목,200320
69,5220.0,최원호병원,http://www.cwhhospital.com/%eb%b9%84%ea%b8%89%ec%97%ac%ed%95%ad%eb%aa%a9-%ec%9d%bc%ec%a0%95%ed%91%9c/,1,최원호병원/비급여항목,200320
70,5282.0,효성시티병원,http://www.hshos.com/kr/index.php?pCode=nonpay,1,효성시티병원/비급여진료안내,200320
71,5324.0,효성시티병원,http://www.hshos.com/kr/?pCode=nonpay,1,효성시티병원/비급여수가안내,200320
72,5350.0,강남초이스정형외과병원,https://www.choicehospital.co.kr/guide/non-deductible.php,1,강남초이스정형외과병원/비급여안내,200320
73,5401.0,프라임병원,https://disc21.co.kr/doc/02inform/inform6.php,1,프라임병원/비급여안내,200320
74,5604.0,스마일본병원,http://www.smilebone.com/page/fee,1,스마일본병원/비급여안내,200320
75,5721.0,남기세병원,http://www.namkise.co.kr/Front/Guide/NonHealth_L.asp,1,남기세병원/비급여안내,200320
76,5742.0,남기세병원,http://www.namkise.co.kr/Front/Guide/NonHealth_L.asp?gMnu1=212&gMnu2=21206,1,남기세병원/비급여안내,200320
77,5847.0,팔팔병원,https://88hospital.com/fee,1,팔팔병원/비급여진료비,200320
78,5881.0,순천우리병원,http://www.scwoori.com/sub03/sub0306.php,1,순천우리병원/비급여수가안내,200320
79,6018.0,연세무척나은병원,http://ysks.co.kr/home/homepage.php?homefile=sub_08_10.html,1,연세무척나은병원/비급여 안내,200320
80,6041.0,강북우리들병원,http://www.gbwooridul.co.kr/bbs/board.php?bo_table=bu4,1,"강북우리들병원/
												비급여 진료내용											",200320
81,6139.0,광혜병원,http://www.gwanghyehospital.com/new/02mguide/mguide09.htm,1,광혜병원/비급여수가안내,200320
82,6216.0,양산제일병원,https://www.yangsancheilhospital.com/sub/payment_01.php,1,양산제일병원/비급여항목 진료비,200320
83,6301.0,의료법인현암의료재단 우리들병원,http://busan.wooridul.co.kr/?page_id=5169,1,의료법인현암의료재단 우리들병원/비급여정보,200320
84,6380.0,웰튼병원,https://wellton.co.kr/public/member/uninsured.php,1,웰튼병원/비급여항목,200320
85,6389.0,참병원,http://www.chamhp.com/info3,1,참병원/비급여안내,200320
86,6429.0,박원욱병원,http://www.parkspine.co.kr/bbs/content.php?co_id=sub04_03,1,박원욱병원/-비급여 안내,200320
87,6459.0,박원욱병원,http://www.parkspine.co.kr/html/non-payment.php,1,박원욱병원/비급여 안내,200320
88,6488.0,참바른병원,http://chambarun.kr/36,1,"참바른병원/
비급여안내

",200320
89,6585.0,인본병원,http://www.inbone.kr/consult/unpaid/index.jsp,1,인본병원/비급여안내,200320
90,6586.0,인본병원,http://www.inbone.kr/consult/unpaid2/index.jsp,1,인본병원/비급여안내,200320
91,6610.0,의료법인 성지의료재단 성지병원,https://sjmedi.co.kr/bbs/board.php?bo_table=non_payment&wr_id=2,1,의료법인 성지의료재단 성지병원/비급여 안내,200320
92,6684.0,성모윌병원,https://www.stmarywill.com/sub.php?sb_table=info_nonpayment,1,성모윌병원/비급여 안내,200320
93,6727.0,진주세란병원,http://www.jjseran.co.kr/medical.php,1,진주세란병원/비급여진료비용고지,200320
94,6734.0,서재곤링커병원,http://www.linkerhospital.com/document/info3,1,서재곤링커병원/비급여 진료비안내,200320
95,6822.0,수병원,http://www.soo365.co.kr/withoutpay/,1,수병원/비급여안내,200320
96,6850.0,척편한병원,http://www.cphh.co.kr/sub/sub01_11.php,1,척편한병원/비급여 수가 안내,200320
97,6954.0,울들병원,http://www.wooldul.co.kr/guidance/guidance_05_01.php,1,울들병원/비급여안내,200320
98,7093.0,의료법인성베드로병원,http://www.stpeters.co.kr/content/content.asp?FolderName=community&fileName=community_08,1,의료법인성베드로병원/비급여 내역,200320
99,7133.0,케이에스병원,http://www.kshospital.net/content/content.asp?FolderName=sub02&filename=sub02_06,1,케이에스병원/비급여안내,200320
100,7208.0,의료법인한마음의료재단 여수제일병원,http://www.jeilhp.com/Module/Uninsured/Uninsured.asp,1,의료법인한마음의료재단 여수제일병원/비급여항목,200320
101,7288.0,새길병원,http://www.sae-gil.com/page.php?hid=비급여 항목 공지&pageIndex=110109,1,새길병원/비급여 항목 공지,200320
102,7367.0,새길병원,http://www.sae-gil.com/page.php?hid=비급여 항목 공지,1,새길병원/- 비급여 항목 공지,200320
103,7631.0,선한병원,http://www.shhospital.co.kr/020501,1,선한병원/비급여안내,200320
104,7726.0,써지탑병원,http://www.surgetop.co.kr/page/page54,1,써지탑병원/비급여진료비,200320
105,7732.0,써지탑병원,http://www.surgetop.co.kr/bbs_shop/read.htm?board_code=rwdboard&idx=832&cate_sub_idx=0,1,"써지탑병원/

									써지탑병원 비급여 고지 안내																										
2019-04-19 ",200320
106,7767.0,의료법인명은의료재단 명은병원,http://www.myungeun.co.kr/Module/Uninsured/Uninsured.asp,1,의료법인명은의료재단 명은병원/비급여수가,200320
107,7866.0,오케이병원,http://www.okayhospital.co.kr/home/homepage.php?homefile=s0605.html,1,오케이병원/비급여항목,200320
108,7888.0,건누리병원,https://gunnoori.com/index.php?idx=info/ct_574b22fe4a19e,1,건누리병원/비급여안내,200320
109,7943.0,일산이십일세기병원,http://www.ilsan21.com/page/1_7.php,1,일산이십일세기병원/비급여공지,200320
110,8022.0,천안센텀정형외과신경외과병원,http://www.centum100.co.kr/non_payment/page02.php,1,천안센텀정형외과신경외과병원/비급여비용,200320
111,8100.0,선수촌병원,http://www.sunsoochon.com/?page_mode=tab&depth=9&sub_depth=7,1,선수촌병원/비급여진료비,200320
112,8133.0,솔병원,http://www.sol-hospital.co.kr/sub_02_05.html,1,솔병원/비급여 수가,200320
113,8162.0,전주우리들병원,http://jeonju.wooridul.co.kr/?page_id=3247,1,전주우리들병원/비급여안내,200320
114,8175.0,동래우리들병원,http://dongrae.wooridul.co.kr/?page_id=3986,1,동래우리들병원/비급여안내,200320
115,8199.0,탄탄병원,http://www.tthp.co.kr/s0604,1,"탄탄병원/
         비급여 진료안내        ",200320
116,8245.0,성모척관병원,http://www.spinejoint.co.kr/page_pbnO53,1,성모척관병원/비급여비용안내,200320
117,8305.0,본병원,http://www.bonehospital.co.kr/document/payment,1,본병원/비급여항목 안내,200320
118,8349.0,서울바른척도병원,http://www.chuckdo.com/medi/bigeubyeo1.htm,1,서울바른척도병원/비급여안내,200320
119,8402.0,조인트힐병원,http://www.jointh.com/page/page86,1,조인트힐병원/비급여목록표,200320
120,8416.0,우리척병원,http://www.woorichuck.net/_kor/designer/skin/02/05.asp,1,우리척병원/비급여안내,200320
121,8477.0,연세프라임병원,http://primehospital.co.kr/52,1,"연세프라임병원/
비급여진료안내

",200320
122,8660.0,한양류마디병원,http://hyrmd.or.kr/sub.asp?dept_code=1004006&bbs_form=5&bbs_id=sub4_6,1,"한양류마디병원/

					비급여항목회람
					
",200320
123,8753.0,방병원,http://www.ysbang.net/kr/informationUse/unpaid.php,1,방병원/비급여목록,200320
124,8778.0,오정본병원,http://www.ojbonhospital.co.kr/intro/non/index.jsp,1,오정본병원/비급여항목,200320
125,8817.0,힘플러스병원,http://www.himplus.co.kr/Module/Uninsured/Uninsured.asp,1,힘플러스병원/비급여안내,200320
126,8871.0,의료법인석경의료재단창원센텀병원,http://egoodh.co.kr/2014/index.php?midName=sogae&right=right9,1,의료법인석경의료재단창원센텀병원/비급여항목,200320
127,8947.0,추새로병원,http://www.xn--2o2bo5f70ds3hlnj.com/member/nonpay.html,1,추새로병원/비급여안내,200320
128,8959.0,가제트병원,http://www.gadgethosp.co.kr/user/board/lists/board_cd/payment,1,가제트병원/비급여항목,200320
129,9022.0,인천연세병원,http://www.icys.kr/bbs/board4,1,인천연세병원/비급여수가표,200320
130,9121.0,365병원,http://www.masan365.co.kr/bbs/content.php?co_id=c190225103037,1,365병원/비급여항목 안내,200320
131,9168.0,광명21세기병원,http://www.gwangmyeong21.com/page/1_6.php,1,광명21세기병원/비급여공지,200320
132,9229.0,단디병원,http://dandihos.com/html/?pCode=43,1,단디병원/비급여수가안내,200320
133,9254.0,가자연세병원,http://goyshospital.com/page.html?url=sub0104,1,가자연세병원/비급여항목 안내,200320
134,9346.0,심정병원,http://www.shimjeong.co.kr/uninsured/,1,심정병원/비급여항목,200320
135,9369.0,더조은병원,https://www.joeun4u.com/information/unpaid.jsp,1,더조은병원/비급여안내,200320
136,9401.0,연세광혜병원,http://www.ykspine.com/sub/menu/10492,1,연세광혜병원/비급여 안내,200320
137,9445.0,의료법인 한성재단 S서울병원,http://www.s-seoul.com/pages.php?code=sub0206,1,의료법인 한성재단 S서울병원/비급여 진료비용,200320
138,9578.0,사랑플러스병원,http://www.sarang-plus.com/?id=Policy/Notpayfee,1,사랑플러스병원/비급여항목,200320
139,9601.0,의료법인 성지의료재단 제천성지병원,http://www.jcsjmedi.co.kr/bbs/board.php?bo_table=non_payment&wr_id=1,1,의료법인 성지의료재단 제천성지병원/비급여 안내,200320
140,9650.0,어울림병원,http://www.oulimhospital.com/sub/sub0501.php,1,어울림병원/비급여진료비,200320
141,9726.0,전주우리병원,http://www.jjwoori.co.kr/page/sub7_10,1,전주우리병원/비급여항목안내,200320
142,9754.0,연세오케이정형외과의원,http://ysok.co.kr/bbs/board.php?bo_table=be,1,연세오케이정형외과의원/비급여,200320
143,9804.0,진주본병원,http://www.bon4567.co.kr/sub.asp?bct=05&mct=06,1,진주본병원/비급여 진료비안내,200320
144,9839.0,서울석병원,http://www.seoulseokhospital.com/info/info04.html,1,서울석병원/비급여 안내,200320
145,9920.0,한사랑병원,http://www.hansarang7.com/expenses,1,한사랑병원/비급여진료비용,200320
146,9942.0,서울우리병원,http://www.seoulwoori.net/infomation.html,1,서울우리병원/서류발급/비급여안내,200320
147,9963.0,여수한국병원,http://www.yshankook.co.kr/Module/Uninsured/Uninsured.asp,1,여수한국병원/비급여안내,200320
148,10004.0,의료법인 백산의료재단 K마디병원,https://www.kmadi.com/home/info/2092,1,의료법인 백산의료재단 K마디병원/비급여 항목,200320
149,10079.0,척사랑병원,http://www.spinelove.com/etc/non-payment-item/,1,"척사랑병원/
비급여항목
척사랑병원 비급여 진료비용을 고지합니다.
",200320
150,10100.0,세연마취통증의학과의원,http://www.pain119.co.kr/homepage.php?homefile=sub_01_12.html,1,세연마취통증의학과의원/비급여항목,200320
151,,허리나은병원,http://www.ctlspine.co.kr/board/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=9&category=0&search_category=&searchString=&gotopage=1,2,허리나은병원/비급여 수가표<2020.01.02> ,200320
152,,허리나은병원,http://www.ctlspine.co.kr/content/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=9&category=0&search_category=&searchString=&gotopage=1,2,허리나은병원/비급여 수가표<2020.01.02> ,200320
153,,버팀병원,https://burteam.co.kr/osan/sub/information/s5,2,버팀병원/비급여진료안내,200320
154,,버팀병원,https://burteam.co.kr/suwon/sub/information/s5,2,버팀병원/비급여진료안내,200320
155,,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=43&no=0,2,"메가병원/
비급여 고시대장 20191017.hwp
						 (73.0K)
					",200320
156,,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=42&no=0,2,"메가병원/
비급여 고시대장 20190911(1).hwp
						 (73.5K)
					",200320
157,,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=41&no=0,2,"메가병원/
비급여고시대장20190401.hwp
						 (73.0K)
					",200320
158,,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=40&no=0,2,"메가병원/
비급여고시대장20190307.hwp
						 (72.5K)
					",200320
159,,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=39&no=0,2,"메가병원/
비급여고시대장20190201.hwp
						 (72.0K)
					",200320
160,,이지정형외과의원,http://www.egos.kr/Module/MBoard/MBoard.asp?Page=1&PageSize=10&Key=&Keyword=&Gubun=2&SearchCategory=&Divide=&Srno=97501&PState=View,2,이지정형외과의원/비급여목록표(변경),200320
161,,이지정형외과의원,http://www.egos.kr/Module/MBoard/MBoard.asp?Page=1&PageSize=10&Key=&Keyword=&Gubun=2&SearchCategory=&Divide=&Srno=97500&PState=View,2,이지정형외과의원/비급여 목록표,200320
162,,문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=21,2,"문동언마취통증의학과의원/
				[공지] 비급여 진료비 및 제증명 수수료 안내							",200320
163,,의료법인바른병원,http://www.barun.or.kr/seoul/비급여안내/,2,의료법인바른병원/비급여안내,200320
164,,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EA%B8%89%EC%97%AC%EC%95%88%EB%82%B4/,2,의료법인바른병원/비급여안내,200320
165,,동탄시티병원,http://www.dtcityhospital.com/default/m7/sub01.php?com_board_basic=read_form&com_board_idx=130&sub=01&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=1&&com_board_id=1,2,동탄시티병원/동탄시티병원 비급여 현황- 2020년 3월 1일 기준 - ,200320
166,,동탄시티병원,http://www.dtcityhospital.com/default/m7/sub01.php?com_board_basic=read_form&com_board_idx=130&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=1&&com_board_id=1,2,동탄시티병원/동탄시티병원 비급여 현황- 2020년 3월 1일 기준 - ,200320
167,,의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0501.php?PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,2,의료법인 우신향병원/비급여,200320
168,,의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,2,의료법인 우신향병원/비급여,200320
169,0.0,강서힘찬병원,https://www.himchanhospital.com/index.php/br/paylist/27/br_cd/3#a,1,비급여_수작업기입,200317
170,1.0,척탑병원,http://m.topspine.co.kr/sub5_2.html,1,비급여_수작업기입,200317
171,2.0,이지정형외과의원,http://www.egos.kr/Module/MBoard/MBoard.asp?Page=1&PageSize=10&Key=&Keyword=&Gubun=2&SearchCategory=&Divide=&Srno=97501&PState=View,1,비급여_수작업기입,200317
172,3.0,바른본병원,http://www.barunbone.co.kr/Skin/pay.html,1,비급여_수작업기입,200317
173,4.0,서울제일병원,https://www.cheilmc.co.kr/treat/infomation/infomation_09.jsp?key=&code=10,1,비급여_수작업기입,200317
174,5.0,JS노송병원,http://www.jsnohsong.com/bbs/board.php?bo_table=0211,1,비급여_수작업기입,200317
175,6.0,새움병원,http://www.saeumhospital.kr/TPL/TPLmon.html,1,비급여_수작업기입,200317
176,7.0,으뜸병원,http://thetop.kr/faq/%eb%b9%84%ea%b8%89%ec%97%ac-%ed%95%ad%eb%aa%a9%ec%9d%80-%ec%96%b4%eb%96%bb%ea%b2%8c-%eb%90%98%eb%82%98%ec%9a%94/,1,비급여_수작업기입,200317
177,8.0,굿병원,http://goodmc.mdy.co.kr/theme/basic/pages/non_deductible_list.php,1,비급여_수작업기입,200317
178,9.0,서울스타병원,http://www.hira.or.kr/re/diag/getNpayNotiCsuiSvcFom.do?yadmSbstKey=6meP7DgQFD4FHdxX,1,비급여_수작업기입,200317
179,10.0,대전본병원,,1,비급여_수작업기입,200317
180,11.0,참조은병원,http://www.chamhosp.co.kr/renewal/consultation/consultation08.php,1,비급여_수작업기입,200317
181,12.0,본병원,http://www.bonehospital.co.kr/document/payment,1,비급여_수작업기입,200317
182,13.0,연세견우정형외과의원,http://www.shoulderfriends.co.kr/fee,1,비급여_수작업기입,200317
183,14.0,우리병원,,1,비급여_수작업기입,200317
184,15.0,목동힘찬병원,https://himchanhospital.com/index.php/br/paylist/27/br_cd/4#a,1,비급여_수작업기입,200317
185,16.0,의료법인 백산의료재단 K마디병원,https://www.kmadi.com/home/info/2092,1,비급여_수작업기입,200317
186,17.0,청주프라임병원,,1,비급여_수작업기입,200317
187,18.0,금메달 정형외과의원,http://www.goldmedalclinic.com/information/information_03.htm?num=3,1,비급여_수작업기입,200317
188,19.0,전주21세기병원,,1,비급여_수작업기입,200317
189,20.0,우리들병원,https://gangnam.wooridul.co.kr/?page_id=7301,1,비급여_수작업기입,200317
190,21.0,마디척정형외과의원,,1,비급여_수작업기입,200317
191,22.0,좋은아침병원,http://gmhosp.co.kr/?c=use&s=4,1,비급여_수작업기입,200323
192,23.0,(의)서봉의료재단 보강병원,http://www.bogang.co.kr/front/price.php,1,비급여_수작업기입,200317
193,24.0,참바로병원,,1,비급여_수작업기입,200317
194,25.0,우리척병원,http://www.woorichuck.net/_kor/developer/m_board/m_board.asp?tb_nm=tbl_notice&m_mode=view&pds_no=20150121104815932975904&PageNo=1&category=&req_year=&req_no=&req_ref=&req_step=&req_lev=,1,비급여_수작업기입,200317
195,26.0,천안21세기병원,,1,비급여_수작업기입,200317
196,27.0,코끼리휴병원,,1,비급여_수작업기입,200317
197,28.0,순천하나병원,http://www.hira.or.kr/re/diag/getNpayNotiCsuiSvcFom.do?yadmSbstKey=S1o0ILQGAYFUB9Oy,1,비급여_수작업기입,200317
198,29.0,선정형외과의원,http://www.sunhosp.co.kr/TPL/popup_private_Nopay.html,1,비급여_수작업기입,200317
199,30.0,심정병원,http://www.shimjeong.co.kr/uninsured/,1,비급여_수작업기입,200317
200,31.0,조앤조병원,http://www.choncho.co.kr/Module/Uninsured/Uninsured.asp,1,비급여_수작업기입,200317
201,32.0,의료법인정애의료재단서울초이스병원,https://www.drchois.co.kr/uninsuralist1,1,비급여_수작업기입,200320
202,33.0,의료법인나누리의료재단나누리병원,http://www.nanoori.co.kr/gn/policy/policy4,1,비급여_수작업기입,200320
203,34.0,청라국제병원,http://www.jsjhospital.co.kr/cscenter/medical_info.php,1,비급여_수작업기입,200320
204,35.0,두발로정형외과의원,"http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=45&num2=45&page_num=1&sys=&sort_type_where_1=&sort_type_arrary_1=board_group%20desc,%20board_step%20asc&sort_type_arrary_2=&mode=&search_word=&search_select_part=",1,비급여_수작업기입,200320
205,36.0,공주현대병원,http://kjhd.co.kr/bbs/board.php?bo_table=unpaid&wr_id=1,1,비급여_수작업기입,200320
206,37.0,노원참튼튼병원,http://www.tntnhospital.co.kr/non_payment/nowon.html,1,비급여_수작업기입,200320
207,38.0,가톨릭병원,https://www.cmcseoul.or.kr/common.hospitalguide.non_payment.sp?p=1&s=10&q=%7B%22categoryCd%22%3A%22%22%2C%22itemName%22%3A%22%22%7D,1,비급여_수작업기입,200320
208,39.0,세계로병원,https://www.segyero365.com/cms/board.php?bo_table=page12,1,비급여_수작업기입,200320
209,40.0,참튼튼병원,http://www.tntnhospital.co.kr/non_payment/jangan.html,1,비급여_수작업기입,200320
210,41.0,활기찬병원,http://vivahospital.co.kr/wpage/comm/comm_06.php?bbs_no=1387&bbs_code=10001&bbs_cate=&sypage=&page=1&search=&keyword=&symode=view,1,비급여_수작업기입,200320
