병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
안산21세기병원,Setect Pad (10*10),,,,,8000,0,0,BM5026HF,,,,
안산21세기병원,Setect Pad (10*20),,,,,12000,0,0,BM5026HF,,,,
안산21세기병원,Smart H.C band(compression band),,,,,200000,0,0,BK7101WS,,,,
안산21세기병원,3M SOFT CLOTH TAPE(10*10),,,,,3000,0,0,BM5101LX,,,,
안산21세기병원,3M SOFT CLOTH TAPE (15*10),,,,,6000,0,0,BM5101LX,,,,
안산21세기병원,Silicone tape(E-tube 고정용),,,,,25000,0,0,BM2001LG,,,,
안산21세기병원,wrist brace,,,,,30000,0,0,BC1211UZ,,,,
안산21세기병원,Thumb+ wrist Brace,,,,,50000,0,0,BC1208RE,,,,
안산21세기병원,Thumb Brace,,,,,40000,0,0,BC1213UZ,,,,
안산21세기병원,EZ Rap Brace,,,,,100000,0,0,BC1215HT,,,,
안산21세기병원,knee brace,,,,,50000,0,0,보조기,,,,
안산21세기병원,knee MCL brace,,,,,200000,0,0,BC1002SI,,,,
안산21세기병원,immobilize knee-splint (무릎 고정),,,,,200000,0,0,BC1010PR,,,,
안산21세기병원,ankle brace,,,,,30000,0,0,BC1212UZ,,,,
안산21세기병원,"등, 허리, 엉치뼈보조기(Iso식 jacket)",,,,,300000,0,0,보조기,,,,
안산21세기병원,philadelpia brace,,,,,70000,0,0,20244,,,,
안산21세기병원,카티젤8.5g (금청),,,,,10000,0,0,684900011,,,,
안산21세기병원,Steri-Strip(3M)-1장,,,,,3000,0,0,BM5003EM,,,,
안산21세기병원,Top Probe,,,,,100000,0,0,BL9001WG,,,,
안산21세기병원,Silicone tape roll (1cut),,,,,5000,0,0,BM2001LG,,,,
안산21세기병원,X-LITE(open finger cast),,,,,15000,0,0,BM2001TM,,,,
안산21세기병원,제일콜레칼시페롤주,,,,,40000,0,0,645404681,,,,
안산21세기병원,2인실 실료차,상급병실료차액,,,,80000,0,0,,,,,
안산21세기병원,3인실 실료차,상급병실료차액,,,,40000,0,0,,,,,
안산21세기병원,혈소판 응집능검사-TRAP,검체검사료,,,,50000,0,0,BZ078,,,,
안산21세기병원,TBPE 정성-마약검사,검체검사료,,,,10000,0,0,,,,,
안산21세기병원,인플루엔자  A.B 바이러스검사(현장검사),검체검사료,,,,30000,0,0,CZ394,,,,
안산21세기병원,HCG정성(본인)-비급여,검체검사료,,,,6000,0,0,,,,,
안산21세기병원,TSH stimulating AB***비급여,검체검사료,,,,85000,0,0,CZ213,,,,
안산21세기병원,항CCP항체,검체검사료,,,,50000,0,0,,,,,
안산21세기병원,Glycoalbumin(GA),검체검사료,,,,25000,0,0,CZ241,,,,
안산21세기병원,병리조직(Block)-환자갖고감,검체검사료,,,,36400,0,0,C5916,,,,
안산21세기병원,Cytology slide 대여,검체검사료,,,,36400,0,0,C5916,,,,
안산21세기병원,조직 Slide(Stained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
안산21세기병원,조직 Slide(Unstained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
안산21세기병원,동작분석 역동 근전도(Dynamic EMG),기능검사료,,,,100000,0,0,EZ773,,,,
안산21세기병원,통증 역치검사,기능검사료,,,,100000,0,0,FY884,,,,
안산21세기병원,동적 족저압측정,기능검사료,,,,100000,0,0,EZ777,,,,
안산21세기병원,DITI (전신),기능검사료,,,,400000,0,0,EZ776,,,,
안산21세기병원,DITI -Cervical,기능검사료,,,,200000,0,0,EZ777,,,,
안산21세기병원,DITI -Lumbar,기능검사료,,,,200000,0,0,EZ778,,,,
안산21세기병원,Post op DITI -Lumbar,기능검사료,,,,200000,0,0,EZ779,,,,
안산21세기병원,Post Op DITI -Cervical,기능검사료,,,,200000,0,0,EZ780,,,,
안산21세기병원,Pulse Wave Velocity(맥파전달 속도 검사),기능검사료,,,,100000,0,0,EZ868,,,,
안산21세기병원,수면내시경-위+대장,진정내시경 환자관리표,,,,100000,0,0,,,,,
안산21세기병원,수면내시경(위)-비급여,진정내시경 환자관리표,,,,50000,0,0,,,,,
안산21세기병원,수면내시경-대장,진정내시경 환자관리표,,,,70000,0,0,,,,,
안산21세기병원,Ultrasonography-One Point 단순초음파(Ⅰ),초음파검사료,,,,50000,0,0,EB401,,,,
안산21세기병원,Ultrasonography-Simple 단순초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB402,,,,
안산21세기병원,Ultrasonography-경부 초음파(갑상선·부갑상선),초음파검사료,,,,90000,0,0,EB414,,,,
안산21세기병원,Ultrasonography-(f/u) 제한적 경부초음파,초음파검사료,,,,90000,0,0,EB414001,,,,
안산21세기병원,"Ultrasonography-경부 초음파(갑상선,부갑상선 제외)",초음파검사료,,,,90000,0,0,EB415,,,,
안산21세기병원,Ultrasonography-흉부초음파(유방·액와부 제외),초음파검사료,,,,100000,0,0,EB422,,,,
안산21세기병원,Echocardiography-심장 초음파(일반),초음파검사료,,,,170000,0,0,EB432,,,,
안산21세기병원,Ultrasonography-복부(간·담낭·담도·비장·췌장),초음파검사료,,,,100000,0,0,EB441,,,,
안산21세기병원,Ultrasono-(f/u) 제한적 복부 초음파,초음파검사료,,,,100000,0,0,EB441001,,,,
안산21세기병원,Ultrasonography-복부초음파(충수),초음파검사료,,,,100000,0,0,EB443,,,,
안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신·방광),초음파검사료,,,,100000,0,0,EB448,,,,
안산21세기병원,Ultrasonography-(f/u) 제한적 비뇨기계 초음파,초음파검사료,,,,100000,0,0,EB448001,,,,
안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신),초음파검사료,,,,100000,0,0,EB449,,,,
안산21세기병원,Ultrasonography-비뇨기계 초음파(방광),초음파검사료,,,,100000,0,0,EB450,,,,
안산21세기병원,Ultrasonography-관절 초음파-손가락(편측),초음파검사료,,,,90000,0,0,EB461,,,,
안산21세기병원,Ultrasonography-관절 초음파-발가락(편측),초음파검사료,,,,90000,0,0,EB462,,,,
안산21세기병원,Ultrasonography-주관절 초음파(편측),초음파검사료,,,,90000,0,0,EB463,,,,
안산21세기병원,Ultrasonography-슬관절 초음파(편측),초음파검사료,,,,90000,0,0,EB464,,,,
안산21세기병원,Ultrasonography-고관절 초음파(편측),초음파검사료,,,,90000,0,0,EB465,,,,
안산21세기병원,Ultrasonography-견관절 초음파(편측),초음파검사료,,,,90000,0,0,EB466,,,,
안산21세기병원,Ultrasonography-손목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB467,,,,
안산21세기병원,Ultrasonography-발목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB468,,,,
안산21세기병원,Ultrasonography-연부조직 초음파,초음파검사료,,,,50000,0,0,EB470,,,,
안산21세기병원,trans cranial doppler(TCD)-Brain + Arm,초음파검사료,,,,300000,0,0,EB481,,,,
안산21세기병원,trans cranial doppler(TCD)-Brain+ Leg,초음파검사료,,,,300000,0,0,EB481,,,,
안산21세기병원,Ultrasonography-경동맥(Carotid) 초음파,초음파검사료,,,,170000,0,0,EB482,,,,
안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (양측),초음파검사료,,,,200000,0,0,EB489,,,,
안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (편측),초음파검사료,,,,140000,0,0,EB489,,,,
안산21세기병원,Ultrasonography-유도초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB562,,,,
안산21세기병원,Ultrasonography-수술/마취 초음파,초음파검사료,,,,100000,0,0,EZ985,,,,
안산21세기병원,MRI Brain,자기공명영상진단료,,,,450000,0,0,HE101,,,,
안산21세기병원,MRI C-Spine,자기공명영상진단료,,,,430000,300000,430000,HE109,,,,
안산21세기병원,MRI T-Spine,자기공명영상진단료,,,,430000,300000,430000,HE110,,,,
안산21세기병원,MRI L-Spine,자기공명영상진단료,,,,430000,300000,430000,HE111,,,,
안산21세기병원,MRI Whole Spine,자기공명영상진단료,,,,900000,0,0,비급여,,,,
안산21세기병원,MRI Shoulder,자기공명영상진단료,,,,430000,430000,600000,HE115,,,,
안산21세기병원,MRI Elbow,자기공명영상진단료,,,,430000,430000,600000,HE116,,,,
안산21세기병원,MRI Wrist & Hand,자기공명영상진단료,,,,430000,430000,600000,HE117,,,,
안산21세기병원,MRI Hip,자기공명영상진단료,,,,430000,430000,600000,HE118,,Both+(60만원),,
안산21세기병원,MRI Knee,자기공명영상진단료,,,,430000,430000,600000,HE120,,,,
안산21세기병원,MRI Ankle & Foot,자기공명영상진단료,,,,430000,430000,600000,HE121,,,,
안산21세기병원,MRI Long Bone Upper Extremity,자기공명영상진단료,,,,430000,430000,600000,HE122,,,,
안산21세기병원,MRI Long Bone Lower Extremity,자기공명영상진단료,,,,430000,430000,600000,HE123,,,,
안산21세기병원,MRI Abdomen,자기공명영상진단료,,,,450000,0,0,HE127,,,,
안산21세기병원,MRI Pelvic,자기공명영상진단료,,,,430000,430000,430000,HE128,,,,
안산21세기병원,MRI Brain 조영촬영,자기공명영상진단료,,,,550000,0,0,HE201,,,조영제포함,
안산21세기병원,Blue DBM Wedge,,,,,1850000,0,0,BC0104QT,,,,
안산21세기병원,삼진타우로린주사2% 250ml,,,,,120000,0,0,647801080,,,,
안산21세기병원,FELIX-L PLIF CAGE,,,,,400000,0,0,felex-l,,,,
안산21세기병원,MRI 흉 & 복부 조영촬영,자기공명영상진단료,,,,570000,450000,570000,HE227,,,,
안산21세기병원,MRI Pelvic 조영촬영,자기공명영상진단료,,,,530000,0,0,HE228,,,조영제포함,
안산21세기병원,Brain MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE101001,,,,
안산21세기병원,Brain MRA 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE135001,,,,
안산21세기병원,Shoulder MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE115001,,,,
안산21세기병원,Knee MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE120001,,,,
안산21세기병원,Foot MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE121001,,,,
안산21세기병원,MRI 외부검사판독,자기공명영상진단료,,,,50000,0,0,비급여,,,,
안산21세기병원,도수치료(교정)-1일당,이학요법료,,,,80000,0,0,MX122,,,,
안산21세기병원,U/S-TCD(Leg),초음파검사료,,,,150000,0,0,EB487,,,,
안산21세기병원,유밴드(전규격)-성우,,,,,40000,0,0,bc1200it,,,,
안산21세기병원,채용검진 (B형간염포함),검진,,,,40000,0,0,AA300,,,,
안산21세기병원,비침습적 무통증 신호요법,이학요법료,,,,100000,0,0,MZ012,,,,
안산21세기병원,도수치료(입원)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
안산21세기병원,도수치료(외래)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
안산21세기병원,도수운동치료(1부위),이학요법료,,,,35000,0,0,MX122,,,,
안산21세기병원,U/S-TCD(Arm),초음파검사료,,,,150000,0,0,EB484,,,,
안산21세기병원,Multi-Fix Easy Band(전규격),,,,,40000,0,0,BK7103AS,,,,
안산21세기병원,자기유래배양피부이식술,처치 및 수술료,,,,2250000,0,0,SZ032,,,,
안산21세기병원,C-PEN,처치 및 수술료,,,,1600000,1500000,1600000,SZ634,,KMEC+Cervical+St+Cox,,재료대포함
안산21세기병원,L-PEN,처치 및 수술료,,,,1500000,0,0,SZ634,,Spinaut,,재료대포함
안산21세기병원,C-IDET (1level),처치 및 수술료,,,,1250000,0,0,SZ083,,,,
안산21세기병원,C-IDET (2level),처치 및 수술료,,,,1750000,0,0,SZ083,,,,
안산21세기병원,T-IDET,처치 및 수술료,,,,1250000,0,0,SZ083,,,,
안산21세기병원,L-IDET (1level),처치 및 수술료,,,,2850000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
안산21세기병원,L-IDET (2level),처치 및 수술료,,,,3600000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
안산21세기병원,L-IDET (3level),처치 및 수술료,,,,4100000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
안산21세기병원,경피적풍선확장 경막외강 신경성형,처치 및 수술료,,,,2500000,0,0,SZ641,,Fora-B,,재료대포함
안산21세기병원,Prolotheraphy(P)-사지관절,처치 및 수술료,,,,100000,0,0,MY142,,,,
안산21세기병원,EEN,처치 및 수술료,,,,3800000,0,0,SZ631,,Needleview+CH-SM,,재료대포함
안산21세기병원,EEN2,처치 및 수술료,,,,4300000,0,0,SZ631,,Needleview+CH,,재료대포함
안산21세기병원,EEN3,처치 및 수술료,,,,4800000,0,0,SZ631,,Needleview+CH,,재료대포함
안산21세기병원,연골결손환자에서의 자가골수 줄기세포치료술,처치 및 수술료,,,,1200000,0,0,SZ085,,,,
안산21세기병원,보호자식대,식대,,,,6000,0,0,,,,,
안산21세기병원,환자식대-외래치료실 환자용,식대,,,,6000,0,0,,,,,
안산21세기병원,공기밥 추가,식대,,,,1000,0,0,,,,,
안산21세기병원,Regenwel 3.5g,,,,,500000,0,0,BM5305BH,,,,
안산21세기병원,장애진단서-사본,,,,,1000,0,0,,,,,
안산21세기병원,국민연금장애심사용 진단서-사본,,,,,1000,0,0,,,,,
안산21세기병원,입퇴원확인서-퇴원시무료,,,,,0,0,3000,,,,,
안산21세기병원,상해기여도확인서,,,,,10000,0,0,,,,,
안산21세기병원,Hiper Pore- 5*7.5cm,,,,,2500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 7.5*10cm,,,,,4500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*15cm,,,,,7500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*20cm,,,,,8500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*25cm,,,,,10000,0,0,BM5001SO,,,,
안산21세기병원,Surgi-Chito20x40,,,,,60000,0,0,BJ7002XF,,,,
안산21세기병원,푸레파인연고,,,,,8000,0,0,642905941,,,,
안산21세기병원,Surgi-Chito13x38,,,,,50000,0,0,BJ7002XF,,,,
안산21세기병원,디티부스터에스에스아이주(프리필드시린지),,,,,30000,0,0,673100040,,,,
안산21세기병원,토닉밴드,,,,,40000,0,0,BC1201JO,,,,
안산21세기병원,루브에스겔,,,,,2000,0,0,657401040,,,,
안산21세기병원,Rafugen-YG,,,,,1700000,0,0,BC0100BU,,,,
안산21세기병원,U/S-TCD(Brain),초음파검사료,,,,150000,0,0,EB481,,,,
안산21세기병원,채용검진 (B형간염제외),검진,,,,30000,0,0,AA300,,,,
안산21세기병원,알루미늄 목발,,,,,20000,0,0,20330,,,,
안산21세기병원,JPBio Spinal Fixation System II Rod,,,,,150000,0,0,한시적,,,,
안산21세기병원,JPBio Spinal Fixation System II Screw,,,,,500000,0,0,한시적,,,,
안산21세기병원,Bios Spinal Fixation System Rod,,,,,150000,0,0,한시적,,,,
안산21세기병원,Bios Spinal Fixation System Screw,,,,,500000,0,0,한시적,,,,
안산21세기병원,JPBIO PLIF PEEK CAGE II -한시적,,,,,400000,0,0,한시적,,,,
안산21세기병원,RAFUGEN DBM GEL PRO 1cc-HK메디칼,,,,,700000,0,0,BC0103BU,,,,
안산21세기병원,U/S-Chest(유방·액와부 초음파),초음파검사료,,,,100000,0,0,EB421,,,,
안산21세기병원,Neo Skin D-태양,,,,,35000,0,0,BM5006RQ,,,,
안산21세기병원,MRA Brain,자기공명영상진단료,,,,500000,0,0,he01a,,,,
안산21세기병원,Silicone tape(E-tube 고정용),,,,,25000,0,0,BM2000JI,,,,
안산21세기병원,Silicone tape roll (1cut),,,,,5000,0,0,BM2000JI,,,,
안산21세기병원,EZ Rap Brace-ankle,,,,,100000,0,0,BC1215HT,,,,
안산21세기병원,JPbio PLIF Spinal Peek Cage III -한시적,,,,,400000,0,0,jpppc3,,,,
안산21세기병원,MegaDerm,,,,,800000,0,0,BST01019,,,,
