,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,hspt_name,url,depth,text,date
49,49.0,49.0,4101.0,박진영병원,http://www.jyphospital.com/member/nonpay.html,1,박진영병원/비급여안내,200318
50,50.0,50.0,4122.0,보광병원,http://www.bkhosp.co.kr/bbs/guide_4.php,1,보광병원/제증명/비급여고지,200318
51,51.0,51.0,4150.0,새나래병원,http://www.starhosp.co.kr/bbs/board.php?bo_table=nonpayment,1,새나래병원/비급여고지,200318
52,52.0,52.0,4179.0,하이병원,http://www.hihospital.kr/bbs/board.php?bo_table=uninsured,1,하이병원/비급여 안내,200318
53,53.0,53.0,4202.0,하이병원,http://www.hihospital.kr/content/?module=menu2.sub5,1,하이병원/비급여 안내,200318
54,54.0,54.0,4227.0,서울바른세상병원,http://seoul.barunsesang.co.kr/index.php?idx=c5d12fb463a5ed/c5d143e385870a,1,서울바른세상병원/비급여 안내,200318
55,55.0,55.0,4410.0,서울바른세상병원,http://seoul.barunsesang.co.kr/?idx=c5d12fb463a5ed/c5d143e385870a/c5da3c612a5afe,1,서울바른세상병원/비급여진료안내,200318
56,56.0,56.0,4420.0,고든병원,http://m.godeun.co.kr/content/content.asp?FolderName=sub02&filename=sub02_04,1,고든병원/비급여진료안내,200318
57,57.0,57.0,4577.0,대전센텀병원,http://www.djcentum.com/sub05/view/id/21,1,"대전센텀병원/
공지사항
비급여 진료비 고지
의료법 제45조 및 동법 시행규칙 제42조 2에 의거...
2018-11-15
",200318
58,58.0,58.0,4591.0,세우리병원,http://www.sewoori.net/web/info/info_pay.html,1,세우리병원/ 비급여수가 안내,200318
59,59.0,59.0,4778.0,연세한강병원,http://www.healthjoint.co.kr/index.php/html/14,1,연세한강병원/비급여안내,200318
60,60.0,60.0,4823.0,메드렉스병원,http://www.medrex.kr/hospital/payment.php,1,메드렉스병원/비급여안내,200318
61,61.0,61.0,4918.0,천안우리병원,http://www.spinewoori.com/bbs/board.php?bo_table=nopay,1,천안우리병원/비급여항목,200318
62,62.0,62.0,4934.0,최원호병원,http://www.cwhhospital.com/%eb%b9%84%ea%b8%89%ec%97%ac%ed%95%ad%eb%aa%a9-%ec%9d%bc%ec%a0%95%ed%91%9c/,1,최원호병원/비급여항목,200318
63,63.0,63.0,4996.0,효성시티병원,http://www.hshos.com/kr/index.php?pCode=nonpay,1,효성시티병원/비급여진료안내,200318
64,64.0,64.0,5038.0,효성시티병원,http://www.hshos.com/kr/?pCode=nonpay,1,효성시티병원/비급여수가안내,200318
65,65.0,65.0,5064.0,강남초이스정형외과병원,https://www.choicehospital.co.kr/guide/non-deductible.php,1,강남초이스정형외과병원/비급여안내,200318
66,66.0,66.0,5115.0,프라임병원,https://disc21.co.kr/doc/02inform/inform6.php,1,프라임병원/비급여안내,200318
67,67.0,67.0,5319.0,스마일본병원,http://www.smilebone.com/page/fee,1,스마일본병원/비급여안내,200318
68,68.0,68.0,5436.0,남기세병원,http://www.namkise.co.kr/Front/Guide/NonHealth_L.asp,1,남기세병원/비급여안내,200318
69,69.0,69.0,5456.0,남기세병원,http://www.namkise.co.kr/Front/Guide/NonHealth_L.asp?gMnu1=212&gMnu2=21206,1,남기세병원/비급여안내,200318
70,70.0,70.0,5560.0,팔팔병원,https://88hospital.com/fee,1,팔팔병원/비급여진료비,200318
71,71.0,71.0,5594.0,순천우리병원,http://www.scwoori.com/sub03/sub0306.php,1,순천우리병원/비급여수가안내,200318
72,72.0,72.0,5731.0,연세무척나은병원,http://ysks.co.kr/home/homepage.php?homefile=sub_08_10.html,1,연세무척나은병원/비급여 안내,200318
73,73.0,73.0,5754.0,강북우리들병원,http://www.gbwooridul.co.kr/bbs/board.php?bo_table=bu4,1,"강북우리들병원/
												비급여 진료내용											",200318
74,74.0,74.0,5904.0,양산제일병원,https://www.yangsancheilhospital.com/sub/payment_01.php,1,양산제일병원/비급여항목 진료비,200318
75,75.0,75.0,6051.0,웰튼병원,https://wellton.co.kr/public/member/uninsured.php,1,웰튼병원/비급여항목,200318
76,76.0,76.0,6060.0,참병원,http://www.chamhp.com/info3,1,참병원/비급여안내,200318
77,77.0,77.0,6100.0,박원욱병원,http://www.parkspine.co.kr/bbs/content.php?co_id=sub04_03,1,박원욱병원/-비급여 안내,200318
78,78.0,78.0,6130.0,박원욱병원,http://www.parkspine.co.kr/html/non-payment.php,1,박원욱병원/비급여 안내,200318
79,79.0,79.0,6169.0,인본병원,http://www.inbone.kr/consult/unpaid/index.jsp,1,인본병원/비급여안내,200318
80,80.0,80.0,6170.0,인본병원,http://www.inbone.kr/consult/unpaid2/index.jsp,1,인본병원/비급여안내,200318
81,81.0,81.0,6194.0,의료법인 성지의료재단 성지병원,https://sjmedi.co.kr/bbs/board.php?bo_table=non_payment&wr_id=2,1,의료법인 성지의료재단 성지병원/비급여 안내,200318
82,82.0,82.0,6268.0,성모윌병원,https://www.stmarywill.com/sub.php?sb_table=info_nonpayment,1,성모윌병원/비급여 안내,200318
83,83.0,83.0,6311.0,진주세란병원,http://www.jjseran.co.kr/medical.php,1,진주세란병원/비급여진료비용고지,200318
84,84.0,84.0,6318.0,서재곤링커병원,http://www.linkerhospital.com/document/info3,1,서재곤링커병원/비급여 진료비안내,200318
85,85.0,85.0,6404.0,수병원,http://www.soo365.co.kr/withoutpay/,1,수병원/비급여안내,200318
86,86.0,86.0,6432.0,척편한병원,http://www.cphh.co.kr/sub/sub01_11.php,1,척편한병원/비급여 수가 안내,200318
87,87.0,87.0,6536.0,울들병원,http://www.wooldul.co.kr/guidance/guidance_05_01.php,1,울들병원/비급여안내,200318
88,88.0,88.0,6618.0,케이에스병원,http://www.kshospital.net/content/content.asp?FolderName=sub02&filename=sub02_06,1,케이에스병원/비급여안내,200318
89,89.0,89.0,6693.0,의료법인한마음의료재단 여수제일병원,http://www.jeilhp.com/Module/Uninsured/Uninsured.asp,1,의료법인한마음의료재단 여수제일병원/비급여항목,200318
90,90.0,90.0,6777.0,플러스병원,http://www.himplus.co.kr/Module/Uninsured/Uninsured.asp,1,플러스병원/비급여안내,200318
91,91.0,91.0,6805.0,새길병원,http://www.sae-gil.com/page.php?hid=비급여 항목 공지&pageIndex=110109,1,새길병원/비급여 항목 공지,200318
92,92.0,92.0,6884.0,새길병원,http://www.sae-gil.com/page.php?hid=비급여 항목 공지,1,새길병원/- 비급여 항목 공지,200318
93,93.0,93.0,7148.0,선한병원,http://www.shhospital.co.kr/020501,1,선한병원/비급여안내,200318
94,94.0,94.0,7243.0,서울척척신경외과의원,http://www.chukchukns.com/4_3.php,1,서울척척신경외과의원/비급여항목,200318
95,95.0,95.0,7274.0,써지탑병원,http://www.surgetop.co.kr/page/page54,1,써지탑병원/비급여진료비,200318
96,96.0,96.0,7280.0,써지탑병원,http://www.surgetop.co.kr/bbs_shop/read.htm?board_code=rwdboard&idx=832&cate_sub_idx=0,1,"써지탑병원/

									써지탑병원 비급여 고지 안내																										
2019-04-19 ",200318
97,97.0,97.0,7386.0,오케이병원,http://www.okayhospital.co.kr/home/homepage.php?homefile=s0605.html,1,오케이병원/비급여항목,200318
98,98.0,98.0,7408.0,건누리병원,https://gunnoori.com/index.php?idx=info/ct_574b22fe4a19e,1,건누리병원/비급여안내,200318
99,99.0,99.0,7532.0,천안센텀정형외과신경외과병원,http://www.centum100.co.kr/non_payment/page02.php,1,천안센텀정형외과신경외과병원/비급여비용,200318
100,100.0,100.0,7610.0,선수촌병원,http://www.sunsoochon.com/?page_mode=tab&depth=9&sub_depth=7,1,선수촌병원/비급여진료비,200318
101,101.0,101.0,7643.0,솔병원,http://www.sol-hospital.co.kr/sub_02_05.html,1,솔병원/비급여 수가,200318
102,102.0,102.0,7672.0,전주우리들병원,http://jeonju.wooridul.co.kr/?page_id=3247,1,전주우리들병원/비급여안내,200318
103,103.0,103.0,7685.0,동래우리들병원,http://dongrae.wooridul.co.kr/?page_id=3986,1,동래우리들병원/비급여안내,200318
104,104.0,104.0,7709.0,탄탄병원,http://www.tthp.co.kr/s0604,1,"탄탄병원/
         비급여 진료안내        ",200318
105,105.0,105.0,7755.0,성모척관병원,http://www.spinejoint.co.kr/page_pbnO53,1,성모척관병원/비급여비용안내,200318
106,106.0,106.0,7815.0,본병원,http://www.bonehospital.co.kr/document/payment,1,본병원/비급여항목 안내,200318
107,107.0,107.0,7860.0,서울바른척도병원,http://www.chuckdo.com/medi/bigeubyeo1.htm,1,서울바른척도병원/비급여안내,200318
108,108.0,108.0,7913.0,조인트힐병원,http://www.jointh.com/page/page86,1,조인트힐병원/비급여목록표,200318
109,109.0,109.0,7927.0,우리척병원,http://www.woorichuck.net/_kor/designer/skin/02/05.asp,1,우리척병원/비급여안내,200318
110,110.0,110.0,7988.0,연세프라임병원,http://primehospital.co.kr/52,1,"연세프라임병원/
비급여진료안내

",200318
111,111.0,111.0,8171.0,한양류마디병원,http://hyrmd.or.kr/sub.asp?dept_code=1004006&bbs_form=5&bbs_id=sub4_6,1,"한양류마디병원/

					비급여항목회람
					
",200318
112,112.0,112.0,8264.0,방병원,http://www.ysbang.net/kr/informationUse/unpaid.php,1,방병원/비급여목록,200318
113,113.0,113.0,8289.0,오정본병원,http://www.ojbonhospital.co.kr/intro/non/index.jsp,1,오정본병원/비급여항목,200318
114,114.0,114.0,8345.0,의료법인석경의료재단창원센텀병원,http://egoodh.co.kr/2014/index.php?midName=sogae&right=right9,1,의료법인석경의료재단창원센텀병원/비급여항목,200318
115,115.0,115.0,8421.0,추새로병원,http://www.xn--2o2bo5f70ds3hlnj.com/member/nonpay.html,1,추새로병원/비급여안내,200318
116,116.0,116.0,8433.0,가제트병원,http://www.gadgethosp.co.kr/user/board/lists/board_cd/payment,1,가제트병원/비급여항목,200318
117,117.0,117.0,8496.0,인천연세병원,http://www.icys.kr/bbs/board4,1,인천연세병원/비급여수가표,200318
118,118.0,118.0,8595.0,365병원,http://www.masan365.co.kr/bbs/content.php?co_id=c190225103037,1,365병원/비급여항목 안내,200318
119,119.0,119.0,8642.0,광명21세기병원,http://www.gwangmyeong21.com/page/1_6.php,1,광명21세기병원/비급여공지,200318
120,120.0,120.0,8703.0,단디병원,http://dandihos.com/html/?pCode=43,1,단디병원/비급여수가안내,200318
121,121.0,121.0,8721.0,가자연세병원,http://goyshospital.com/page.html?url=sub0104,1,가자연세병원/비급여항목 안내,200318
122,122.0,122.0,8817.0,심정병원,http://www.shimjeong.co.kr/uninsured/,1,심정병원/비급여항목,200318
123,123.0,123.0,8840.0,더조은병원,https://www.joeun4u.com/information/unpaid.jsp,1,더조은병원/비급여안내,200318
124,124.0,124.0,8872.0,연세광혜병원,http://www.ykspine.com/sub/menu/10492,1,연세광혜병원/비급여 안내,200318
125,125.0,125.0,8916.0,의료법인 한성재단 S서울병원,http://www.s-seoul.com/pages.php?code=sub0206,1,의료법인 한성재단 S서울병원/비급여 진료비용,200318
126,126.0,126.0,9049.0,사랑플러스병원,http://www.sarang-plus.com/?id=Policy/Notpayfee,1,사랑플러스병원/비급여항목,200318
127,127.0,127.0,9072.0,의료법인 성지의료재단 제천성지병원,http://www.jcsjmedi.co.kr/bbs/board.php?bo_table=non_payment&wr_id=1,1,의료법인 성지의료재단 제천성지병원/비급여 안내,200318
128,128.0,128.0,9121.0,어울림병원,http://www.oulimhospital.com/sub/sub0501.php,1,어울림병원/비급여진료비,200318
129,129.0,129.0,9137.0,의료법인정애의료재단서울초이스병원,https://www.drchois.co.kr/uninsuralist1,1,의료법인정애의료재단서울초이스병원/ 비급여 진료비 안내 ,200318
130,130.0,130.0,9138.0,의료법인정애의료재단서울초이스병원,https://www.drchois.co.kr/uninsuralist2,1,의료법인정애의료재단서울초이스병원/ 비급여 약재 비용 ,200318
131,131.0,131.0,9279.0,전주우리병원,http://www.jjwoori.co.kr/page/sub7_10,1,전주우리병원/비급여항목안내,200318
132,132.0,132.0,9307.0,연세오케이정형외과의원,http://ysok.co.kr/bbs/board.php?bo_table=be,1,연세오케이정형외과의원/비급여,200318
133,133.0,133.0,9356.0,진주본병원,http://www.bon4567.co.kr/sub.asp?bct=05&mct=06,1,진주본병원/비급여 진료비안내,200318
134,134.0,134.0,9391.0,서울석병원,http://www.seoulseokhospital.com/info/info04.html,1,서울석병원/비급여 안내,200318
135,135.0,135.0,9472.0,한사랑병원,http://www.hansarang7.com/expenses,1,한사랑병원/비급여진료비용,200318
136,136.0,136.0,9488.0,여수한국병원,http://www.yshankook.co.kr/Module/Uninsured/Uninsured.asp,1,여수한국병원/비급여안내,200318
137,137.0,137.0,9531.0,의료법인 백산의료재단 K마디병원,https://www.kmadi.com/home/info/2092,1,의료법인 백산의료재단 K마디병원/비급여 항목,200318
138,138.0,138.0,9573.0,척사랑병원,http://www.spinelove.com/etc/non-payment-item/,1,"척사랑병원/
비급여항목
척사랑병원 비급여 진료비용을 고지합니다.
",200318
139,139.0,139.0,9591.0,세연마취통증의학과의원,http://www.pain119.co.kr/home/homepage.php?homefile=sub_01_12.html,1,세연마취통증의학과의원/비급여항목,200318
140,140.0,0.0,68.0,의료법인바른병원,http://www.barun.or.kr/seoul/비급여안내/,2,의료법인바른병원/비급여안내,200320
141,141.0,1.0,69.0,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EA%B8%89%EC%97%AC%EC%95%88%EB%82%B4/,2,의료법인바른병원/비급여안내,200320
142,142.0,2.0,2.0,의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0501.php?PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,2,의료법인 우신향병원/비급여,200320
143,143.0,3.0,2.0,의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,2,의료법인 우신향병원/비급여,200320
144,144.0,4.0,0.0,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=43&no=0,2,"메가병원/
비급여 고시대장 20191017.hwp
						 (73.0K)
					",200320
145,145.0,5.0,0.0,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=42&no=0,2,"메가병원/
비급여 고시대장 20190911(1).hwp
						 (73.5K)
					",200320
146,146.0,6.0,0.0,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=41&no=0,2,"메가병원/
비급여고시대장20190401.hwp
						 (73.0K)
					",200320
147,147.0,7.0,0.0,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=40&no=0,2,"메가병원/
비급여고시대장20190307.hwp
						 (72.5K)
					",200320
148,148.0,8.0,0.0,메가병원,http://www.megahospital.co.kr/bbs/download.php?bo_table=n_03&wr_id=39&no=0,2,"메가병원/
비급여고시대장20190201.hwp
						 (72.0K)
					",200320
149,149.0,9.0,5.0,동탄시티병원,http://www.dtcityhospital.com/default/m7/sub01.php?com_board_basic=read_form&com_board_idx=130&sub=01&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=1&&com_board_id=1,2,동탄시티병원/동탄시티병원 비급여 현황- 2020년 3월 1일 기준 - ,200320
150,150.0,10.0,5.0,동탄시티병원,http://www.dtcityhospital.com/default/m7/sub01.php?com_board_basic=read_form&com_board_idx=130&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=1&&com_board_id=1,2,동탄시티병원/동탄시티병원 비급여 현황- 2020년 3월 1일 기준 - ,200320
151,151.0,11.0,0.0,허리나은병원,http://www.ctlspine.co.kr/board/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=9&category=0&search_category=&searchString=&gotopage=1,2,허리나은병원/비급여 수가표<2020.01.02> ,200320
152,152.0,12.0,0.0,허리나은병원,http://www.ctlspine.co.kr/content/view.php?tid=124&sid=215&b_code=B_NOTICE&idx=9&category=0&search_category=&searchString=&gotopage=1,2,허리나은병원/비급여 수가표<2020.01.02> ,200320
153,153.0,13.0,7.0,버팀병원,https://burteam.co.kr/osan/sub/information/s5,2,버팀병원/비급여진료안내,200320
154,154.0,14.0,7.0,버팀병원,https://burteam.co.kr/suwon/sub/information/s5,2,버팀병원/비급여진료안내,200320
155,155.0,15.0,3.0,문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=21,2,"문동언마취통증의학과의원/
				[공지] 비급여 진료비 및 제증명 수수료 안내							",200320
156,156.0,16.0,0.0,이지정형외과의원,http://www.egos.kr/Module/MBoard/MBoard.asp?Page=1&PageSize=10&Key=&Keyword=&Gubun=2&SearchCategory=&Divide=&Srno=97501&PState=View,2,이지정형외과의원/비급여목록표(변경),200320
157,157.0,17.0,1.0,이지정형외과의원,http://www.egos.kr/Module/MBoard/MBoard.asp?Page=1&PageSize=10&Key=&Keyword=&Gubun=2&SearchCategory=&Divide=&Srno=97500&PState=View,2,이지정형외과의원/비급여 목록표,200320
158,158.0,0.0,0.0,강서힘찬병원,https://www.himchanhospital.com/index.php/br/paylist/27/br_cd/3#a,1,비급여_수작업기입,200317
159,159.0,1.0,1.0,척탑병원,0,1,비급여_수작업기입,200317
160,160.0,2.0,2.0,이지정형외과의원,,1,비급여_수작업기입,200317
161,161.0,3.0,3.0,바른본병원,http://www.barunbone.co.kr/Skin/pay.html,1,비급여_수작업기입,200317
162,162.0,4.0,4.0,서울제일병원,0,1,비급여_수작업기입,200317
163,163.0,5.0,5.0,JS노송병원,http://www.jsnohsong.com/bbs/board.php?bo_table=0211,1,비급여_수작업기입,200317
164,164.0,6.0,6.0,새움병원,0,1,비급여_수작업기입,200317
165,165.0,7.0,7.0,으뜸병원,0,1,비급여_수작업기입,200317
166,166.0,8.0,8.0,굿병원,,1,비급여_수작업기입,200317
167,167.0,9.0,9.0,서울스타병원,http://www.hira.or.kr/re/diag/getNpayNotiCsuiSvcFom.do?yadmSbstKey=6meP7DgQFD4FHdxX,1,비급여_수작업기입,200317
168,168.0,10.0,10.0,대전본병원,,1,비급여_수작업기입,200317
169,169.0,11.0,11.0,참조은병원,http://www.chamhosp.co.kr/renewal/consultation/consultation08.php,1,비급여_수작업기입,200317
170,170.0,12.0,12.0,본병원,0,1,비급여_수작업기입,200317
171,171.0,13.0,13.0,연세견우정형외과의원,http://www.shoulderfriends.co.kr/fee,1,비급여_수작업기입,200317
172,172.0,14.0,14.0,우리병원,0,1,비급여_수작업기입,200317
173,173.0,15.0,15.0,목동힘찬병원,https://himchanhospital.com/index.php/br/paylist/27/br_cd/4#a,1,비급여_수작업기입,200317
174,174.0,16.0,16.0,의료법인 백산의료재단 K마디병원,,1,비급여_수작업기입,200317
175,175.0,17.0,17.0,청주프라임병원,0,1,비급여_수작업기입,200317
176,176.0,18.0,18.0,금메달 정형외과의원,http://www.goldmedalclinic.com/information/information_03.htm?num=3,1,비급여_수작업기입,200317
177,177.0,19.0,19.0,전주21세기병원,,1,비급여_수작업기입,200317
178,178.0,20.0,20.0,우리들병원,0,1,비급여_수작업기입,200317
179,179.0,21.0,21.0,마디척정형외과의원,0,1,비급여_수작업기입,200317
180,180.0,22.0,22.0,좋은아침병원,0,1,비급여_수작업기입,200317
181,181.0,23.0,23.0,(의)서봉의료재단 보강병원,http://www.bogang.co.kr/front/price.php,1,비급여_수작업기입,200317
182,182.0,24.0,24.0,참바로병원,0,1,비급여_수작업기입,200317
183,183.0,25.0,25.0,우리척병원,http://www.woorichuck.net/_kor/developer/m_board/m_board.asp?tb_nm=tbl_notice&m_mode=view&pds_no=20150121104815932975904&PageNo=1&category=&req_year=&req_no=&req_ref=&req_step=&req_lev=,1,비급여_수작업기입,200317
184,184.0,26.0,26.0,천안21세기병원,,1,비급여_수작업기입,200317
185,185.0,27.0,27.0,코끼리휴병원,0,1,비급여_수작업기입,200317
186,186.0,28.0,28.0,순천하나병원,0,1,비급여_수작업기입,200317
187,187.0,29.0,29.0,선정형외과의원,0,1,비급여_수작업기입,200317
188,188.0,30.0,30.0,심정병원,http://www.shimjeong.co.kr/uninsured/,1,비급여_수작업기입,200317
189,189.0,31.0,31.0,조앤조병원,0,1,비급여_수작업기입,200317
190,190.0,32.0,32.0,의료법인정애의료재단서울초이스병원,https://www.drchois.co.kr/uninsuralist1,1,비급여_수작업기입,200320
191,191.0,33.0,33.0,의료법인나누리의료재단나누리병원,http://www.nanoori.co.kr/gn/policy/policy4,1,비급여_수작업기입,200320
192,192.0,34.0,34.0,청라국제병원,http://www.jsjhospital.co.kr/cscenter/medical_info.php,1,비급여_수작업기입,200320
193,193.0,35.0,35.0,두발로정형외과의원,,1,비급여_수작업기입,200320
194,194.0,36.0,36.0,공주현대병원,http://kjhd.co.kr/bbs/board.php?bo_table=unpaid&wr_id=1,1,비급여_수작업기입,200320
